---,DisplayName,Description,DescriptionLong,FlavorText,CustomTypeText,EmberWeaponData,OffHandWeaponToEquip,bUseAffixWithName,SlotForSkillDescription,LevelRangeString,MinLevel,MaxLevel,DropWeight,GoldValue,ItemWardrobe,bCanBeDyed,DyeRow,GameplayTagContainer,AffixAnyTagContainer,AffixAllTagContainer,AffixSpawnRowName,ItemQuality,LootContent,LootContentRecipe,LootContentRecipeUnit,DamageTypeTag,SpokeTags,PlayerClassTags,ItemSetTag,AnimSlotPrefix,AnimSlotSuffix,bIsTwoHanded,bCanSell,bCanDestroy,bCanBeUsed,bCanBulkBuy,bIgnoreLevel,bIgnoreSpoke,bIgnoreDroppedArea,AttackSpeedIndex,bIsStatStick,PickupAction,PickUpTraitString,MaxStackSize,IconOverride,ItemClass,Notes
Weapon_Legendary_Shield_ShotgonnerShield,"NSLOCTEXT(""ItemsTable"", ""18609D7B4C84494616AD839AACD025A1"", ""Shotgonner\'s Shield"")","","","NSLOCTEXT(""ItemsTable"", ""0E15F76545E272453C16B69015592152"", ""Shotgonne Squad Six was an elite group of raiders dispatched into enemy encampments. Their custom shields are still highly prized for shotgonne aficionados."")","","(RowName="""")","(RowName="""")","False","None","10-60","0.000000","0.000000","1","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Shield""),(TagName=""Element.Physical""),(TagName=""ItemQuality.Legendary""),(TagName=""Region.Global"")))","(GameplayTags=((TagName=""Affix.Defense.Physical""),(TagName=""Affix.Effect""),(TagName=""Affix.Block""),(TagName=""Affix.Hitpoints.Bonus""),(TagName=""Affix.CrowdControl""),(TagName=""Affix.Legendary.Railman.ShotgunneCarOverload"")))","(GameplayTags=((TagName=""Item.Weapon.Shield"")))","Shield_Legendary","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Physical"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player.Railman"")))","(TagName="""")","None","Shield","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_shield_1h_rail/w_shield_1h_rail_t3a_bp.w_shield_1h_rail_t3a_bp_C",""
Weapon_Legendary_Staff_Bitterwood_01,"NSLOCTEXT(""ItemsTable"", ""F383AD354A7381D588CEACADADB5F576"", ""Bitterwood"")","","","NSLOCTEXT(""ItemsTable"", ""DB6478E347C868F47A8C05B0CCA1D3A2"", ""Valgang warriors brew a tea from Bitterwood root to build up poison immunity."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","0","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Staff""),(TagName=""Item.Weapon.2H"")))","(GameplayTags=((TagName=""Affix.Damage.Poison""),(TagName=""Affix.Effect.Poison""),(TagName=""Affix.NonElemental""),(TagName=""Affix.CrowdControl""),(TagName=""Affix.Legendary.Global.CritvsPoisoned"")))","(GameplayTags=((TagName=""Item.Weapon.2H"")))","Weapon_Legendary_2H","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Poison"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_skeleton/w_staff_1h_skeleton_t3a_bp.w_staff_1h_skeleton_t3a_bp_C",""
Weapon_Legendary_Staff_ClockworkStaff,"NSLOCTEXT(""ItemsTable"", ""B43BD4E84C2CA045540929A5AFBB21D6"", ""Clockwork Staff"")","","","NSLOCTEXT(""ItemsTable"", ""Weapon_Legendary_Staff_ClockworkStaff_FlavorText"", ""I just need a little more time. Luckily, I can make some time."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","0","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Staff""),(TagName=""Item.Weapon.2H""),(TagName=""Element.Electric"")))","(GameplayTags=((TagName=""Affix.Damage.Electric""),(TagName=""Affix.Effect.Electric""),(TagName=""Affix.Legendary.Global.ClockworkAutomabots"")))","(GameplayTags=((TagName=""Item.Weapon.2H"")))","Weapon_Legendary_2H","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Electric"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_clockwork/w_staff_1h_clockworkstaff_t0a_bp.w_staff_1h_clockworkstaff_t0a_bp_C",""
Weapon_Legendary_Staff_Hivebreaker_01,"NSLOCTEXT(""ItemsTable"", ""092D36EC4B1558E5B36112B989F0E6AE"", ""Staff of the Hivebreaker"")","","","NSLOCTEXT(""ItemsTable"", ""C17404974FAB0B62EBD52F9FD23703CC"", ""It\'s a bad idea to go into any infestation without some form of protection."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","0","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Staff""),(TagName=""Item.Weapon.2H"")))","(GameplayTags=((TagName=""Affix.Damage.Physical""),(TagName=""Affix.Effect.Physical""),(TagName=""Affix.NonElemental""),(TagName=""Affix.CrowdControl""),(TagName=""Affix.Legendary.Global.PoisonImmunityOnKill"")))","(GameplayTags=((TagName=""Item.Weapon.2H"")))","Weapon_Legendary_2H","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Physical"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_vespid/w_staff_1h_vespid_t3a_bp.w_staff_1h_vespid_t3a_bp_C",""
Weapon_Legendary_Staff_SneckoStick,"NSLOCTEXT(""ItemsTable"", ""81D355E341ACB41FD62DB9930C933C2E"", ""Snecko Stick"")","","","NSLOCTEXT(""ItemsTable"", ""Weapon_Legendary_Staff_SneckoStick_FlavorText"", ""It\'s not perplexing, just very, very painful."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","1","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Staff""),(TagName=""Element.Poison""),(TagName=""ItemQuality.Legendary"")))","(GameplayTags=((TagName=""Affix.Damage.Poison""),(TagName=""Affix.Effect.Poison""),(TagName=""Affix.Legendary.Global.PoisonMortars"")))","(GameplayTags=((TagName=""Item.Weapon.2H"")))","Weapon_Legendary_2H","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Poison"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_bane/w_staff_1h_bane_t0a_bp.w_staff_1h_bane_t0a_bp_C",""
Weapon_Legendary_Sword_BloodDrinker,"NSLOCTEXT(""ItemsTable"", ""Weapon_Legendary_Sword_BloodDrinker_DisplayName"", ""Sanguine Siphon"")","","","NSLOCTEXT(""ItemsTable"", ""Weapon_Legendary_Sword_BloodDrinker_FlavorText"", ""Surely there\'s enough blood to go around."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","0","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Sword""),(TagName=""Element.Physical""),(TagName=""ItemQuality.Legendary"")))","(GameplayTags=((TagName=""Affix.Damage.Physical""),(TagName=""Affix.Effect.Physical""),(TagName=""Affix.Legendary.Global.EssenceDrain"")))","(GameplayTags=((TagName=""Item.Weapon.1H"")))","Weapon_Legendary","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Physical"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","Sword","False","True","True","False","False","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_blooddrinker/w_sword_1h_blooddrinker_t0a_bp.w_sword_1h_blooddrinker_t0a_bp_C",""
Weapon_Legendary_Sword_BoneRazor,"NSLOCTEXT(""ItemsTable"", ""4B9CD41E49F2562C4E703D9225927EEB"", ""Bonerazor"")","","","NSLOCTEXT(""ItemsTable"", ""Weapon_Legendary_Sword_BoneRazor_FlavorText"", ""Cuts to the bone."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","1","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Sword""),(TagName=""Element.Physical""),(TagName=""ItemQuality.Legendary"")))","(GameplayTags=((TagName=""Affix.Damage.Physical""),(TagName=""Affix.Effect.Physical""),(TagName=""Affix.Legendary.Global.SummonSkeletonWarriorsOnRelic"")))","(GameplayTags=((TagName=""Item.Weapon.1H"")))","Weapon_Legendary","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Physical"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","Sword","False","True","True","False","False","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_bitey/w_sword_1h_bitey_bp.w_sword_1h_bitey_bp_C",""
Weapon_Legendary_Sword_Deadblade,"NSLOCTEXT(""ItemsTable"", ""Weapon_Legendary_Sword_Deadblade_DisplayName"", ""Deadblade"")","","","NSLOCTEXT(""ItemsTable"", ""Weapon_Legendary_Sword_Deadblade_FlavorText"", ""It\'s a dead man\'s party and this party doesn\'t stop."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","0","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Sword""),(TagName=""Item.Weapon.1H"")))","(GameplayTags=((TagName=""Affix.Damage.Physical""),(TagName=""Affix.Effect.Physical""),(TagName=""Affix.NonElemental""),(TagName=""Affix.CrowdControl""),(TagName=""Affix.Legendary.Global.SummonSkeletonWarriorsOnKill"")))","(GameplayTags=((TagName=""Item.Weapon.1H"")))","Weapon_Legendary","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Physical"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","Sword","False","True","True","False","False","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_skeleton/w_sword_1h_skeleton_t3a_bp.w_sword_1h_skeleton_t3a_bp_C",""
Weapon_Legendary_Sword_Firestarter,"NSLOCTEXT(""ItemsTable"", ""412555C748B8C9095DA9028B480B8EDB"", ""Firestarter"")","","","NSLOCTEXT(""ItemsTable"", ""07CBE554487B381B38DD919B4A1698DC"", ""\""Back off! Just back off!\"" - The Firestarter"")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","1","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Sword""),(TagName=""Element.Fire""),(TagName=""ItemQuality.Legendary"")))","(GameplayTags=((TagName=""Affix.Damage.Fire""),(TagName=""Affix.Effect.Fire""),(TagName=""Affix.Legendary.Global.BasicAttackFireballs"")))","(GameplayTags=((TagName=""Item.Weapon.1H"")))","Weapon_Legendary","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Fire"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","Sword","False","True","True","False","False","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_flamingdestroyer/w_sword_1h_flamingdestroyer_t0a_bp.w_sword_1h_flamingdestroyer_t0a_bp_C",""
Weapon_Legendary_Sword_GalvanicCleaver,"NSLOCTEXT(""ItemsTable"", ""2815FFFB4EF19BF123D741B4DC7CC654"", ""Galvanic Cleaver"")","","","NSLOCTEXT(""ItemsTable"", ""FFE8345E481F893D50B4B58C24B8EF1D"", ""Besides the grounding boots and gloves the Railmasters wear, they also undergo arduous training to build up their electrical resistance."")","","(RowName="""")","(RowName="""")","False","None","5-60","0.000000","0.000000","0","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Sword""),(TagName=""Element.Electric""),(TagName=""ItemQuality.Legendary"")))","(GameplayTags=((TagName=""Affix.Damage.Electric""),(TagName=""Affix.Effect.Electric""),(TagName=""Affix.Legendary.Railman.ShockingRoundsBasicBuff"")))","(GameplayTags=((TagName=""Item.Weapon.1H"")))","Weapon_Legendary","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Electric"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player.Railman"")))","(TagName="""")","None","Sword","False","True","True","False","False","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_voltura/w_sword_1h_voltura_t3a_bp.w_sword_1h_voltura_t3a_bp_C",""
Weapon_Legendary_Sword_MagmaSlam,"NSLOCTEXT(""ItemsTable"", ""Weapon_Legendary_Sword_MagmaSlam_DisplayName"", ""Magma Slam"")","","","NSLOCTEXT(""ItemsTable"", ""Weapon_Legendary_Sword_MagmaSlam_FlavorText"", ""Burn and Destroy!"")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","0","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Sword""),(TagName=""Element.Fire""),(TagName=""ItemQuality.Legendary"")))","(GameplayTags=((TagName=""Affix.Damage.Fire""),(TagName=""Affix.Effect.Fire""),(TagName=""Affix.Legendary.Global.FlameSwingEveryThird"")))","(GameplayTags=((TagName=""Item.Weapon.1H"")))","Weapon_Legendary","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Fire"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","Sword","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_flamingdestroyer/w_sword_1h_flamingdestroyer_t0b_bp.w_sword_1h_flamingdestroyer_t0b_bp_C",""
Weapon_Legendary_Sword_ServoBlade,"NSLOCTEXT(""ItemsTable"", ""BDA75B3B4E075398DA85C08471DE281F"", ""Servo-Blade"")","","","NSLOCTEXT(""ItemsTable"", ""276E9BAA42D63244B5888195847C12C9"", ""Following a six month reign atop the Death Tower, replicas of Grindor IV\'s Servo-Blade sold for small fortunes, as Dwarven lords sought to build their next champion."")","","(RowName="""")","(RowName="""")","False","None","5-60","0.000000","0.000000","1","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Sword""),(TagName=""Element.Physical""),(TagName=""ItemQuality.Legendary"")))","(GameplayTags=((TagName=""Affix.Damage.Physical""),(TagName=""Affix.Effect.Physical""),(TagName=""Affix.Legendary.Forged.UppercutRanged"")))","(GameplayTags=((TagName=""Item.Weapon.1H"")))","Weapon_Legendary","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Physical"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player.Forged"")))","(TagName="""")","None","Sword","False","True","True","False","False","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_mechgears/w_sword_1h_mechgears_t3a_bp.w_sword_1h_mechgears_t3a_bp_C",""
Weapon_Legendary_Sword_StingingWing,"NSLOCTEXT(""ItemsTable"", ""E230D85F4BFE5021A454C7AB184C4291"", ""Stinging Wing"")","","","NSLOCTEXT(""ItemsTable"", ""417022A34B0D3DAA2EF7F78FE88E2482"", ""Hyvid parts are useful for many things, if you manage not to poison, burn, or cut yourself while handling them."")","","(RowName="""")","(RowName="""")","False","None","15-60","0.000000","0.000000","1","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Sword""),(TagName=""Element.Poison""),(TagName=""ItemQuality.Legendary"")))","(GameplayTags=((TagName=""Affix.Damage.Poison""),(TagName=""Affix.Effect.Poison""),(TagName=""Affix.Legendary.Railman.FlyingPicksPoison"")))","(GameplayTags=((TagName=""Item.Weapon.1H"")))","Weapon_Legendary","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Poison"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player.Railman"")))","(TagName="""")","None","Mace","False","True","True","False","False","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_vespid/w_sword_1h_vespid_t3a_bp.w_sword_1h_vespid_t3a_bp_C",""
Weapon_Legendary_Sword_UnboundBlade,"NSLOCTEXT(""ItemsTable"", ""Weapon_Legendary_Sword_UnboundBlade_DisplayName"", ""Maestro\'s Sword"")","","","NSLOCTEXT(""ItemsTable"", ""Weapon_Legendary_Sword_UnboundBlade_FlavorText"", ""The Maestro\'s strikes were so fast that it seemed like his blade came unbound from its hilt."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","1","100.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Sword""),(TagName=""Element.Physical""),(TagName=""ItemQuality.Legendary"")))","(GameplayTags=((TagName=""Affix.Damage.Physical""),(TagName=""Affix.Effect.Physical""),(TagName=""Affix.Legendary.Global.MasterSword"")))","(GameplayTags=((TagName=""Item.Weapon.1H"")))","Weapon_Legendary","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Physical"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","Sword","False","True","True","False","False","False","False","False","Very Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_sword_1h_unboundblade/w_sword_1h_unboundblade_bp.w_sword_1h_unboundblade_bp_C",""
Weapon_Magic_Bow_01,"NSLOCTEXT(""ItemsTable"", ""Weapon_Magic_Bow_01_DisplayName"", ""Broom Bow"")","","","","","(RowName="""")","(RowName="""")","True","None","1-15","0.000000","0.000000","1","30.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Bow""),(TagName=""Item.Weapon.2H"")))","(GameplayTags=((TagName=""Affix.Damage""),(TagName=""Affix.NonElemental""),(TagName=""Affix.CrowdControl""),(TagName=""Affix.Effect""),(TagName=""Affix.Skill"")))","(GameplayTags=((TagName=""Item.Weapon.2H"")))","Weapon_Magic_2H","Magic","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player.Sharpshooter"")))","(TagName="""")","None","Bow","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_bow_2h_broom/w_bow_2h_broom_t1a_bp.w_bow_2h_broom_t1a_bp_C",""
Weapon_Magic_Bow_02,"NSLOCTEXT(""ItemsTable"", ""Weapon_Magic_Bow_02_DisplayName"", ""Hooked Bow"")","","","","","(RowName="""")","(RowName="""")","True","None","5-20","0.000000","0.000000","1","30.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Bow""),(TagName=""Item.Weapon.2H"")))","(GameplayTags=((TagName=""Affix.Damage""),(TagName=""Affix.NonElemental""),(TagName=""Affix.CrowdControl""),(TagName=""Affix.Effect""),(TagName=""Affix.Skill"")))","(GameplayTags=((TagName=""Item.Weapon.2H"")))","Weapon_Magic_2H","Magic","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player.Sharpshooter"")))","(TagName="""")","None","Bow","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_bow_2h_hooked/w_bow_2h_hooked_t2a_bp.w_bow_2h_hooked_t2a_bp_C",""
Weapon_Magic_Bow_03,"NSLOCTEXT(""ItemsTable"", ""Weapon_Magic_Bow_03_DisplayName"", ""Willow Bow"")","","","","","(RowName="""")","(RowName="""")","True","None","15-30","0.000000","0.000000","1","30.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Weapon.Bow""),(TagName=""Item.Weapon.2H"")))","(GameplayTags=((TagName=""Affix.Damage""),(TagName=""Affix.NonElemental""),(TagName=""Affix.CrowdControl""),(TagName=""Affix.Effect""),(TagName=""Affix.Skill"")))","(GameplayTags=((TagName=""Item.Weapon.2H"")))","Weapon_Magic_2H","Magic","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player.Sharpshooter"")))","(TagName="""")","None","Bow","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_bow_2h_humped/w_bow_2h_humped_t1a_bp.w_bow_2h_humped_t1a_bp_C",""
