---,QuestRewardText,QuestRewardIconGameplayTag,RequiredPlayerGameplayTags,QuestObjectFilter,RowType,NoPickWeight,MinLevel,bErrorIfOutputIsEmpty,bRetryIfPickIsEmpty,EntryType1,Entry1,WeightOrCount1,EntryType2,Entry2,WeightOrCount2,EntryType3,Entry3,WeightOrCount3,EntryType4,Entry4,WeightOrCount4,EntryType5,Entry5,WeightOrCount5,EntryType6,Entry6,WeightOrCount6,EntryType7,Entry7,WeightOrCount7,EntryType8,Entry8,WeightOrCount8,EntryType9,Entry9,WeightOrCount9,EntryType10,Entry10,WeightOrCount10,EntryType11,Entry11,WeightOrCount11,DataCurves,Entries,Notes
Armor_LichLord_Set,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Armor_Legendary_Helm_RelicSet_01","1","AddItemByName","Armor_Legendary_Shoulders_RelicSet_01","1","AddItemByName","Armor_Legendary_Chest_RelicSet_01","1","AddItemByName","Armor_Legendary_Pants_RelicSet_01","1","AddItemByName","Armor_Legendary_Gloves_RelicSet_01","1","AddItemByName","Armor_Legendary_Boots_RelicSet_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Armor_LichLord_Set_Forged,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Armor_Legendary_Helm_RelicSet_01","1","AddItemByName","Armor_Legendary_Shoulders_RelicSet_01","1","AddItemByName","Armor_Legendary_Chest_RelicSet_01","1","AddItemByName","Armor_Legendary_Hatch_RelicSet_01","1","AddItemByName","Armor_Legendary_Gloves_RelicSet_01","1","AddItemByName","Armor_Legendary_Locomotion_RelicSet_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
WeaponRack,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick","3","0","False","False","GotoItemSpawnRow","Weapon_Normal","6","GotoItemSpawnRow","Weapon_Magic","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
EnchantingRecipes_All,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GotoItemSpawnRow","EnchantingRecipes_Offhand","1","GotoItemSpawnRow","EnchantingRecipes_1H","1","GotoItemSpawnRow","EnchantingRecipes_2H","1","GotoItemSpawnRow","EnchantingRecipes_Pet","1","GotoItemSpawnRow","EnchantingRecipes_1HRanged","1","GotoItemSpawnRow","EnchantingRecipes_2HRanged","1","GotoItemSpawnRow","EnchantingRecipes_ArmorSmall","1","GotoItemSpawnRow","EnchantingRecipes_ArmorMedium","1","GotoItemSpawnRow","EnchantingRecipes_ArmorLarge","1","None","","0","None","","0","None","",""
EnchantingRecipes_Offhand,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","EnchantingRecipe_AttackEnhancementOffhand","1","AddItemByName","EnchantingRecipe_DefenderBonusOffhand","1","AddItemByName","EnchantingRecipe_ElementalBonusOffhand","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
EnchantingRecipes_1H,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","EnchantingRecipe_Enhanced1H","1","AddItemByName","EnchantingRecipe_FlameorFreeze1H","1","AddItemByName","EnchantingRecipe_GoblinHater1H","1","AddItemByName","EnchantingRecipe_HotorCold1H","1","AddItemByName","EnchantingRecipe_ShockAndAwe1H","1","AddItemByName","EnchantingRecipe_Tainted1H","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
EnchantingRecipes_2H,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","EnchantingRecipe_Enhanced2H","1","AddItemByName","EnchantingRecipe_FlameorFreeze2H","1","AddItemByName","EnchantingRecipe_GoblinHater2H","1","AddItemByName","EnchantingRecipe_HotorCold2H","1","AddItemByName","EnchantingRecipe_ShockandAwe2H","1","AddItemByName","EnchantingRecipe_Tainted2H","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
EnchantingRecipes_Pet,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","EnchantingRecipe_BloodyCarnagePet","1","AddItemByName","EnchantingRecipe_CriticalStrikerPet","1","AddItemByName","EnchantingRecipe_ElectricFreezePet","1","AddItemByName","EnchantingRecipe_ElementalHitterPet","1","AddItemByName","EnchantingRecipe_NoxiousBurnPet","1","AddItemByName","EnchantingRecipe_ResistancePet","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
EnchantingRecipes_1HRanged,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","EnchantingRecipe_Enhanced1HRanged","1","AddItemByName","EnchantingRecipe_FlameorFreeze1HRanged","1","AddItemByName","EnchantingRecipe_GoblinHater1HRanged","1","AddItemByName","EnchantingRecipe_HotorCold1HRanged","1","AddItemByName","EnchantingRecipe_ShockAndAwe1HRanged","1","AddItemByName","EnchantingRecipe_Tainted1HRanged","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
EnchantingRecipes_2HRanged,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","EnchantingRecipe_EnhancedRanged","1","AddItemByName","EnchantingRecipe_FlameorFreezeRanged","1","AddItemByName","EnchantingRecipe_GoblinHaterRanged","1","AddItemByName","EnchantingRecipe_HotorColdRanged","1","AddItemByName","EnchantingRecipe_ShockAndAweRanged","1","AddItemByName","EnchantingRecipe_TaintedRanged","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
EnchantingRecipes_ArmorSmall,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","EnchantingRecipe_EchonokSmallArmor","1","AddItemByName","EnchantingRecipe_GoblinSmallArmor","1","AddItemByName","EnchantingRecipe_HyvidSmallArmor","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
EnchantingRecipes_ArmorMedium,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","EnchantingRecipe_EchonokMediumArmor","1","AddItemByName","EnchantingRecipe_GoblinMediumArmor","1","AddItemByName","EnchantingRecipe_HyvidMediumArmor","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
EnchantingRecipes_ArmorLarge,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","EnchantingRecipe_EchonokLargeArmor","1","AddItemByName","EnchantingRecipe_HyvidLargeArmor","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
PhaseDungeon_Luck_LifeboundScroll,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","NoLoot","0","GotoItemSpawnRow","QuestReward_LifeboundScroll","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","Never;Always-Item.Consumable.LifeboundScroll","",""
Popcorn_Luck_Essence,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick","80","0","False","False","GotoItemSpawnRow","Luck_Essence","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Standard_Luck_Essence,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick","20","0","False","False","GotoItemSpawnRow","Luck_Essence","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Tough_Luck_Essence,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick","10","0","False","False","None","Luck_Essence","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Champion_Luck_Essence,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick","3","0","False","False","GotoItemSpawnRow","Luck_Essence","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Luck_Essence,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","NoLoot","0","GotoItemSpawnRow","Essence","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","Never;Always-Affix.Luck.Essence","",""
Essence,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","AddItemByName","MagicEssence","0","AddItemByName","RareEssence","0","AddItemByName","LegendaryEssence","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","MagicMin_Magic;MagicMin_Rare;MagicMin_Legendary","",""
Essence_Legendary,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","NoLoot","0","AddItemByName","LegendaryEssence","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","Never;Always-Affix.Luck.Essence","",""
Luck_FortDecos,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","NoLoot","0","GotoItemSpawnRow","FortDecos","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","Never;Always-Item.Harvesting","",""
FortDecos,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick","0","0","False","False","GotoItemSpawnRow","FortDecos_Craftsman","1","GotoItemSpawnRow","FortDecos_Adventurers","1","GotoItemSpawnRow","FortDecos_Homesteader","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
FortDecos_Craftsman,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","FortDecoUnlockItem_Craftsman","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
FortDecos_Adventurers,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","FortDecoUnlockItem_Adventurer","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
FortDecos_Homesteader,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","FortDecoUnlockItem_Homesteader","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Respec_BigBoss,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick","5","5","False","False","AddItemByName","SkillRegretScroll","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Boss_Alpaca,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GotoItemSpawnRow","Champion_Unique_Alpaca","1","GotoItemSpawnRow","Respec_Boss","1","GotoItemSpawnRow","PhaseDungeon_Luck_LifeboundScroll","1","GotoItemSpawnRow","Essence_Legendary","1","GotoItemSpawnRow","Luck_FortDecos","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None,None)",""
Champion_Unique_Alpaca,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GotoItemSpawnRow","MonsterCurrency","1","RemoveStemGameplayTagAll","Currency.Monster","1","GotoItemSpawnRow","Champion_Loot_MagicMin","1","GotoItemSpawnRow","Champion_Loot_RareMin_Alpaca","1","GotoItemSpawnRow","Potion_Champs","1","GotoItemSpawnRow","EnchantingRecipes","1","GotoItemSpawnRow","Fame_Boss","1","GotoItemSpawnRow","Champion_Luck","1","GotoItemSpawnRow","Fame_Boss_Luck","1","GotoItemSpawnRow","Weapon_Normal_Alpaca","1","None","","0","None","(None,None,None,None,None)",""
Champion_Loot_RareMin_Alpaca,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GotoItemSpawnRow","Gear_RareMin_Alpaca","1","GotoItemSpawnRow","Gold","3","GotoItemSpawnRow","LifeboundScroll","1","GotoItemSpawnRow","Champ_Luck_LifeboundScroll","1","GotoItemSpawnRow","Champion_Luck_Essence","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None,None)",""
Gear_RareMin_Alpaca,"NSLOCTEXT(""ItemSpawnTable"", ""C516085C47338357AE93E2991CE1CA8A"", ""Random Item (Rare or Better)"")","(TagName="""")","(GameplayTags=)","(RowName="""")","Range","0","0","False","False","GotoItemSpawnRow","Gear_RareMin_Practice_Alpaca","-1","GotoItemSpawnRow","Gear_RareMin_Normal_Alpaca","0","GotoItemSpawnRow","Gear_RareMin_Hard_Alpaca","1","GotoItemSpawnRow","Gear_RareMin_Painful_Alpaca","2","GotoItemSpawnRow","Gear_RareMin_Ridiculous_Alpaca","3","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Gear_RareMin_Practice_Alpaca,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","Rare","0","GotoItemSpawnRow","Legendary_Alpaca","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","RareMin_Rare;RareMin_Legendary","",""
Gear_RareMin_Normal_Alpaca,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","Rare","0","GotoItemSpawnRow","Legendary_Alpaca","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","RareMin_Rare;RareMin_Legendary","",""
Gear_RareMin_Hard_Alpaca,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","Rare","0","GotoItemSpawnRow","Legendary_Alpaca","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","RareMin_Rare;RareMin_Legendary_Hard","",""
Gear_RareMin_Painful_Alpaca,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","Rare","0","GotoItemSpawnRow","Legendary_Alpaca","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","RareMin_Rare;RareMin_Legendary_Painful","",""
Gear_RareMin_Ridiculous_Alpaca,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","Rare","0","GotoItemSpawnRow","Legendary_Alpaca","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","RareMin_Rare;RareMin_Legendary_Ridiculous","",""
Legendary_Alpaca,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Each","0","0","False","False","GotoItemSpawnRow","Armour_Legendary_Alpaca","43","GotoItemSpawnRow","Weapon_Legendary","43","GotoItemSpawnRow","PetCollar_Legendary","7","GotoItemSpawnRow","PetTag_Legendary","7","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Armour_Legendary_Alpaca,"NSLOCTEXT(""ItemSpawnTable"", ""Armour_Legendary_QuestRewardText"", ""Legendary Armor"")","(TagName=""Item.Armour"")","(GameplayTags=)","(RowName="""")","Pick_Each","0","0","False","False","GotoItemSpawnRow","Chest_Legendary","1","GotoItemSpawnRow","Pants_Legendary","1","GotoItemSpawnRow","Gloves_Legendary","1","GotoItemSpawnRow","Helm_Legendary","1","GotoItemSpawnRow","Shoulders_Legendary","1","GotoItemSpawnRow","Boots_Legendary","1","GotoItemSpawnRow","Hatch_Legendary","1","GotoItemSpawnRow","Locomotion_Legendary","1","GotoItemSpawnRow","Shield_Legendary","1","AddItemByName","Weapon_Legendary_Shield_HolyIcon","2","None","","0","None","(None,None)",""
Weapon_Normal_Alpaca,"NSLOCTEXT(""ItemSpawnTable"", ""Weapon_Normal_QuestRewardText"", ""Common Weapon"")","(TagName=""Item.Weapon"")","(GameplayTags=)","(RowName="""")","Pick_Each","0","0","True","True","GotoItemSpawnRow","Cannon_Normal","2","GotoItemSpawnRow","Digitus_Normal","2","AddItemByName","Weapon_Normal_Focus_04","3","GotoItemSpawnRow","GreatWeapon_Normal","1","GotoItemSpawnRow","Railhammer_Normal","2","GotoItemSpawnRow","Mace_Normal","1","GotoItemSpawnRow","Staff_Normal","1","GotoItemSpawnRow","Sword_Normal","1","GotoItemSpawnRow","Pistol_Normal","1","GotoItemSpawnRow","Bow_Normal","2","GotoItemSpawnRow","Rifle_Normal","1","None","(None,None,None,None,None,None,None,None)",""
