---,MinLevel,MaxLevel,DropWeight,MaxCount,TextFormat,ItemTextFormat,bAlwaysShowAffixName,bIsPrimaryAffix,TraitType,AffixTags,ElementTag,AffixCurveValue1,AffixCurveValue2,AffixCurveValue3,AffixCurveValue4,AffixCurveValue5,AffixCurveValue6,TraitString,Normal,Magic,Rare,Legendary,Unique,EnchantingMagicMultipliers,EnchantingRareMultipliers,EnchantingLegendaryMultipliers,LifeboundMultiplier,bRound,TextOnDrop,Notes
Legendary_SummonNetherlingsOnRelic,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""FC8D491A400D6CD50F4432A5E8061E64"", ""Activate your <span color=\""#FFD700\"">Relic Item</>: Summon 2 <span color=\""#FFD700\"">Netherlings</>\r\nWith 3+ <span color=\""#FFD700\"">Celestial</> set items equipped: \r\nActivate your <span color=\""#FFD700\"">Relic Item</>: Summon 2 additional <span color=\""#FFD700\"">Netherlings</>"")","","False","True","Always","(GameplayTags=((TagName=""Affix.Legendary.DuskMage.SummonNetherlingsOnRelic""),(TagName=""Item.Armour.Gloves""),(TagName=""Item.Armour.Boots""),(TagName=""Item.Armour.Helm""),(TagName=""Item.Armour.Shoulders""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants"")))","(TagName="""")","Ones","None","None","None","None","None","ProcChance|Legendary_DuskMage_RelicNetherlings;MinionsOnProcFromAffix|AffixOnProcNetherling","1;4","1;4","1;4","1;4","1;4","","","","1.200000","False","",""
Legendary_Forged1_SetCounter,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""Legendary_Forged1_SetCounter_TextFormat"", ""<span color=\""#FFD700\"">Celestial Set</>"")","","False","True","Always","(GameplayTags=((TagName=""Affix.Legendary.SetCounter.Forged1""),(TagName=""Item.Armour.Gloves""),(TagName=""Item.Armour.Boots""),(TagName=""Item.Armour.Helm""),(TagName=""Item.Armour.Shoulders""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Hatch""),(TagName=""Item.Armour.Locomotion"")))","(TagName="""")","Ones","None","None","None","None","None","SetCounter|Affix.Legendary.SetCounter.Forged1","1","1","1","1","1","","","","1.200000","False","",""
Legendary_Railmaster1_SetCounter,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""Legendary_Railmaster1_SetCounter_TextFormat"", ""<span color=\""#FFD700\"">Celestial Set</>"")","","False","True","Always","(GameplayTags=((TagName=""Affix.Legendary.SetCounter.Railmaster1""),(TagName=""Item.Armour.Gloves""),(TagName=""Item.Armour.Boots""),(TagName=""Item.Armour.Helm""),(TagName=""Item.Armour.Shoulders""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Hatch""),(TagName=""Item.Armour.Locomotion"")))","(TagName="""")","Ones","None","None","None","None","None","SetCounter|Affix.Legendary.SetCounter.Railmaster1","1","1","1","1","1","","","","1.200000","False","",""
Legendary_VentGeneratesHeat,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""1EEE29CC41998B92E16F0C8191D3E8BC"", ""Cast any <span color=\""#FFD700\"">Vent</> Skill: Gain 25 Heat\r\nWith 3+ <span color=\""#FFD700\"">Celestial</> set items equipped: \r\nCast any <span color=\""#FFD700\"">Vent</> Skill: Gain an additional 25 Heat"")","","False","True","Always","(GameplayTags=((TagName=""Affix.Legendary.Forged.VentGeneratesHeat""),(TagName=""Item.Armour.Gloves""),(TagName=""Item.Armour.Boots""),(TagName=""Item.Armour.Helm""),(TagName=""Item.Armour.Shoulders""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Hatch""),(TagName=""Item.Armour.Locomotion"")))","(TagName="""")","Ones","None","None","None","None","None","SkillModifier|Affix.Legendary.Forged.VentGeneratesHeat","1","1","1","1","1","","","","1.200000","False","",""
Legendary_OverheatCriticalChance,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""DCA15E594BE930B0A5FE75B4789324AF"", ""<span color=\""#FFD700\"">Vent 75 or more Heat</>: Gain +10% Critical Chance for the next 10 seconds\r\nWith 3+ <span color=\""#FFD700\"">Celestial</> set items equipped: \r\n<span color=\""#FFD700\"">Vent 75 or more Heat</>: Gain an additional +10% Critical Chance for the next 10 seconds"")","","False","True","Always","(GameplayTags=((TagName=""Affix.Legendary.Forged.OverheatCriticalChance""),(TagName=""Item.Armour.Gloves""),(TagName=""Item.Armour.Boots""),(TagName=""Item.Armour.Helm""),(TagName=""Item.Armour.Shoulders""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Hatch""),(TagName=""Item.Armour.Locomotion"")))","(TagName="""")","Ones","None","None","None","None","None","SkillModifier|Affix.Legendary.Forged.OverheatCriticalChance","1","1","1","1","1","","","","1.200000","False","",""
Legendary_SonicPulseOnRelic,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""FF40B27E4F87A874F7914CB571778346"", ""Cast your <span color=\""#FFD700\"">Relic Skill</>: 50% chance to also cast <span color=\""#FFD700\"">Sonic Pulse</>\r\nWith 3+ <span color=\""#FFD700\"">Celestial</> set items equipped:\r\nCast your <span color=\""#FFD700\"">Relic Skill</>: 100% chance to also cast <span color=\""#FFD700\"">Sonic Pulse</>"")","","False","True","Always","(GameplayTags=((TagName=""Affix.Legendary.Forged.SonicPulseOnRelic""),(TagName=""Item.Armour.Gloves""),(TagName=""Item.Armour.Boots""),(TagName=""Item.Armour.Helm""),(TagName=""Item.Armour.Shoulders""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Hatch""),(TagName=""Item.Armour.Locomotion"")))","(TagName="""")","Ones","None","None","None","None","None","ProcChance|Legendary_Forged_RelicSonicPulse","1","1","1","1","1","","","","1.200000","False","",""
Legendary_SummonAutomabotsOnRelic,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""11D7EEEF4A4133E7051137856B2C642A"", ""Activate your <span color=\""#FFD700\"">Relic Item</>: Summon 3 Explodobots\r\nWith 3+ <span color=\""#FFD700\"">Celestial</> set items equipped:\r\nActivate your <span color=\""#FFD700\"">Relic Item</>: Summon 3 additional Explodobots"")","","False","True","Always","(GameplayTags=((TagName=""Affix.Legendary.Forged.SummonAutomabotsOnRelic""),(TagName=""Item.Armour.Gloves""),(TagName=""Item.Armour.Boots""),(TagName=""Item.Armour.Helm""),(TagName=""Item.Armour.Shoulders""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Hatch""),(TagName=""Item.Armour.Locomotion"")))","(TagName="""")","Ones","None","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcAutomabot;ProcChance|Legendary_Forged_RelicAutomabots","4;1","4;1","4;1","4;1","4;1","","","","1.200000","False","",""
Legendary_RailmasterRangedIntoMelee,"1.000000","100.000000","100","1","","","False","True","Always","(GameplayTags=((TagName=""Affix.Legendary.Railman.RailmasterRangedIntoMelee""),(TagName=""Item.Armour.Gloves""),(TagName=""Item.Armour.Boots""),(TagName=""Item.Armour.Helm""),(TagName=""Item.Armour.Shoulders""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants"")))","(TagName="""")","Ones","None","None","None","None","None","","","","","","","","","","1.200000","False","",""
Legendary_TrainCausesFlameShockwave,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""E122A23246223EED89C109B414A1D1DC"", ""Use any <span color=\""#FFD700\"">Train Car</> active skill: Next melee attack within 5 secs causes a <span color=\""#FFD700\"">Flame Burst</>, dealing 80% weapon damage\r\nWith 3+ <span color=\""#FFD700\"">Celestial</> set items equipped:\r\nUse any <span color=\""#FFD700\"">Train Car</> active skill:  The next 2 melee attacks cause <span color=\""#FFD700\"">Flame Bursts</>"")","","False","True","Always","(GameplayTags=((TagName=""Affix.Legendary.Railman.FlameShockwaveOnTrain""),(TagName=""Item.Armour.Gloves""),(TagName=""Item.Armour.Boots""),(TagName=""Item.Armour.Helm""),(TagName=""Item.Armour.Shoulders""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants"")))","(TagName="""")","Ones","None","None","None","None","None","ProcChance|Legendary_RailmanSetFlameShockwaveCharge","1","1","1","1","1","","","","1.200000","False","",""
Legendary_RelicFillsEndurance,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""A8AAACC941FD1B52BC6CC2882F114B03"", ""Use your <span color=\""#FFD700\"">Relic Skill</>: 50% chance to regenerate all Endurance\r\nWith 3+ <span color=\""#FFD700\"">Celestial</> set items equipped: \r\nUse your <span color=\""#FFD700\"">Relic Skill</>: Regenerate all Endurance"")","","False","True","Always","(GameplayTags=((TagName=""Affix.Legendary.Railman.RelicFillsEndurance""),(TagName=""Item.Armour.Gloves""),(TagName=""Item.Armour.Boots""),(TagName=""Item.Armour.Helm""),(TagName=""Item.Armour.Shoulders""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants"")))","(TagName="""")","Ones","None","None","None","None","None","ProcChance|Legendary_RailmanSetRestoreEndurance","1","1","1","1","1","","","","1.200000","False","",""
Legendary_SummonHammerOnRelic,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""65F82D034AB6FB6D4498DCA7381D5E00"", ""Activate your <span color=\""#FFD700\"">Relic Item</>: Spawn an <span color=\""#FFD700\"">Enchanted Railhammer</>\r\nWith 3+ <span color=\""#FFD700\"">Celestial</> set items equipped: \r\nActivate your <span color=\""#FFD700\"">Relic Item</>: Spawn an additional <span color=\""#FFD700\"">Enchanted Railhammer</>"")","","False","True","Always","(GameplayTags=((TagName=""Affix.Legendary.Railman.SummonHammerOnRelic""),(TagName=""Item.Armour.Gloves""),(TagName=""Item.Armour.Boots""),(TagName=""Item.Armour.Helm""),(TagName=""Item.Armour.Shoulders""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants"")))","(TagName="""")","Ones","None","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcEnchantedHammer;ProcChance|Legendary_RailmanSetEnchantedHammer","4;1","4;1","4;1","4;1","4;1","","","","1.200000","False","",""
Legendary_Skittering_SetCounter,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""Legendary_Skittering_SetCounter_TextFormat"", ""<span color=\""#FFD700\"">Skittering Set</>"")","","False","True","Always","(GameplayTags=((TagName=""Item.Armour.Gloves""),(TagName=""Item.Armour.Boots""),(TagName=""Item.Armour.Helm""),(TagName=""Item.Armour.Shoulders""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Hatch""),(TagName=""Item.Armour.Locomotion""),(TagName=""Affix.Legendary.SetCounter.Skittering"")))","(TagName="""")","Ones","None","None","None","None","None","SetCounter|Affix.Legendary.SetCounter.Skittering","1","1","1","1","1","","","","1.200000","False","",""
Legendary_Skittering_LuckOnHyvidKill,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""AF8634084241F59331B8E890A9B180E1"", ""Kill <span color=\""#FFD700\"">Hyvid</>: Gain <span color=\""#FFD700\"">Lucky Adventurer</>, granting +20% Item Luck and 10% Movement Speed for 30 seconds\r\nWith 3+ <span color=\""#FFD700\"">Skittering</> set items equipped:\r\n<span color=\""#FFD700\"">Lucky Adventurer</> stacks up to 2 times"")","","False","True","Always","(GameplayTags=((TagName=""Affix.Legendary.Global.Skittering.LuckOnHyvidKill""),(TagName=""Item.Armour.Gloves""),(TagName=""Item.Armour.Boots""),(TagName=""Item.Armour.Helm""),(TagName=""Item.Armour.Shoulders""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Hatch""),(TagName=""Item.Armour.Locomotion"")))","(TagName="""")","Ones","None","None","None","None","None","ProcChance|Legendary_LuckOnHyvidKill","1","1","1","1","1","","","","1.200000","False","",""
Legendary_Skittering_PoisonHyvidProtection,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""C3AECAEE47C805B1BD407EBB132054C9"", ""When Hit: If below 25% Health, gain <span color=\""#FFD700\"">Immunity</> to Poison and Hyvid damage for 5 seconds\r\nWith 3+ <span color=\""#FFD700\"">Skittering</> set items equipped:\r\n<span color=\""#FFD700\"">Immunity</> duration increased to 10 seconds"")","","False","True","Always","(GameplayTags=((TagName=""Affix.Legendary.Global.Skittering.PoisonHyvidProtection""),(TagName=""Item.Armour.Gloves""),(TagName=""Item.Armour.Boots""),(TagName=""Item.Armour.Helm""),(TagName=""Item.Armour.Shoulders""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Hatch""),(TagName=""Item.Armour.Locomotion"")))","(TagName="""")","Ones","None","None","None","None","None","ProcChance|Legendary_PoisonGoblinImmunity","1","1","1","1","1","","","","1.200000","False","",""
Legendary_Skittering_ShrineDuration,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""24D2960F466EA1706F7F199C76DDBEAF"", ""Increase <span color=\""#FFD700\"">Plague Shrine</> duration by 15 seconds\r\nWith 3+ <span color=\""#FFD700\"">Skittering</> set items equipped:\r\nIncrease <span color=\""#FFD700\"">Plague Shrine</> duration by another 15 seconds"")","","False","True","Always","(GameplayTags=((TagName=""Item.Armour.Gloves""),(TagName=""Item.Armour.Boots""),(TagName=""Item.Armour.Helm""),(TagName=""Item.Armour.Shoulders""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Hatch""),(TagName=""Item.Armour.Locomotion""),(TagName=""Affix.Legendary.Global.Skittering.ShrineDuration"")))","(TagName="""")","Ones","None","None","None","None","None","SkillModifier|Affix.Legendary.Global.Woodsbeast.ShrineDuration","15","15","15","15","15","","","","1.200000","False","",""
Legendary_Skittering_EmpoweringZone,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""90DB563244FB9593C6094FAB8FE450B1"", ""Activate your <span color=\""#FFD700\"">Relic Item</>: <span color=\""#FFD700\"">Empowering Zone</> for 10 seconds, which reduces all incoming damage by 50%\r\n3+ <span color=\""#FFD700\"">Skittering</> set items equipped:\r\n<span color=\""#FFD700\"">Empowering Zone</> lasts twice as long"")","","False","True","Always","(GameplayTags=((TagName=""Item.Armour.Gloves""),(TagName=""Item.Armour.Boots""),(TagName=""Item.Armour.Helm""),(TagName=""Item.Armour.Shoulders""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Hatch""),(TagName=""Item.Armour.Locomotion""),(TagName=""Affix.Legendary.Global.Skittering.EmpoweringZone"")))","(TagName="""")","Ones","None","None","None","None","None","ProcChance|Legendary_RelicEmpoweringZone","1","1","1","1","1","","","","1.200000","False","",""
Legendary_Skittering_SpewPoison,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""213E9F884DE45337A4DB78BFC18BE8C9"", ""Activate your <span color=\""#FFD700\"">Relic Item</>: <span color=\""#FFD700\"">Spew Acid</>, dealing 40% weapon damage to enemies in front of you for 3 seconds\r\n3+ <span color=\""#FFD700\"">Skittering</> set items equipped:\r\n<span color=\""#FFD700\"">Spew Acid</> lasts twice as long"")","","False","True","Always","(GameplayTags=((TagName=""Item.Armour.Gloves""),(TagName=""Item.Armour.Boots""),(TagName=""Item.Armour.Helm""),(TagName=""Item.Armour.Shoulders""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Hatch""),(TagName=""Item.Armour.Locomotion""),(TagName=""Affix.Legendary.Global.Skittering.SpewPoison"")))","(TagName="""")","Ones","None","None","None","None","None","ProcChance|Legendary_SpewPoisonOnRelic","1","1","1","1","1","","","","1.200000","False","",""
Legendary_Skittering_PoisonEggs,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""9785539C4CD4776B2A432B9CAE3E409A"", ""On Kill: 5% chance to spawn a <span color=\""#FFD700\"">Poisoned Egg</> that explodes, dealing 150% weapon damage\r\n3+ <span color=\""#FFD700\"">Skittering</> set items equipped:\r\n<span color=\""#FFD700\"">Poisoned Egg</> spawns a second egg"")","","False","True","Always","(GameplayTags=((TagName=""Item.Armour.Gloves""),(TagName=""Item.Armour.Boots""),(TagName=""Item.Armour.Helm""),(TagName=""Item.Armour.Shoulders""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Hatch""),(TagName=""Item.Armour.Locomotion""),(TagName=""Affix.Legendary.Global.Skittering.PoisonEggs"")))","(TagName="""")","Ones","None","None","None","None","None","MinionsOnProcFromAffix|Legendary_PoisonEgg;ProcChance|Legendary_SpawnPoisonEgg","6;1","6;1","6;1","6;1","6;1","","","","1.200000","False","",""
Legendary_SummonSkeletonKnightsOnRelic,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""DD79BD7F46DCBA8FF7976187578767D0"", ""Activate your <span color=\""#FFD700\"">Relic Item</>: Summon 3 Skeleton Knights for 20 seconds\r\nWith <span color=\""#FFD700\"">Bonerazor</> equipped:\r\nActivate your <span color=\""#FFD700\"">Relic Item</>: Summon 4 Skeleton Archers for 20 seconds"")","","False","True","Always","(GameplayTags=((TagName=""Affix.Legendary.Global.SummonSkeletonKnightsOnRelic""),(TagName=""Item.Weapon.Shield"")))","(TagName="""")","Ones","None","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonShield;MinionsOnProcFromAffix|AffixOnProcSkeletonRanged;ProcChance|Legendary_SkeletonGuardGroup","3;4;1","3;4;1","3;4;1","3;4;1","3;4;1","","","","1.200000","False","",""
Legendary_SummonSkeletonWarriorsOnRelic,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""B590D8FC40E6E2F25655FEBC814EB325"", ""Activate your <span color=\""#FFD700\"">Relic Item</>: Summon 3 Skeleton Warriors for 20 seconds\r\nEmpowers <span color=\""#FFD700\"">Boneblocker</>"")","","False","True","Always","(GameplayTags=((TagName=""Affix.Legendary.Global.SummonSkeletonWarriorsOnRelic""),(TagName=""Item.Weapon.1H"")))","(TagName="""")","Ones","None","None","None","None","None","MinionsOnProcFromAffix|AffixOnProcSkeletonMelee;ProcChance|Legendary_SkeletonWarriorGroup;SkillModifier|Affix.Legendary.Global.SummonSkeletonWarriorsOnRelic","3;1;1","3;1;1","3;1;1","3;1;1","3;1;1","","","","1.200000","False","",""
Legendary_FrostGolem,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""C401F7944456F691D0D4B896A0869552"", ""Your <span color=\""#FFD700\"">Relic Skill</>\'s cooldown is reduced 25% reduced\r\nWith <span color=\""#FFD700\"">Frostwall</> equipped\r\nActivate your <span color=\""#FFD700\"">Relic Item</>: Summon an Ice Golem for 20 seconds"")","","False","True","Always","(GameplayTags=((TagName=""Affix.Legendary.Global.FrostGolem""),(TagName=""Item.Weapon.1H"")))","(TagName="""")","Ones","None","None","None","None","None","MinionsOnProcFromAffix|IceGolemFriendly;ProcChance|Legendary_IceGolem;CooldownPctBySkillTag|Skill.EmberWeapon.Active","1;1;.25","1;1;.25","1;1;.25","1;1;.25","1;1;.25","","","","1.200000","False","",""
Legendary_IceArmor,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""404B8DA144AAEA867A77E8B340825B40"", ""When Hit: If below 50% Health, freeze nearby enemies and prevent all damage for 2 seconds (60 second cooldown)\r\nEmpowers <span color=\""#FFD700\"">Frost Mace</>"")","","False","True","Always","(GameplayTags=((TagName=""Affix.Legendary.Global.IceArmor""),(TagName=""Item.Weapon.Shield"")))","(TagName="""")","Ones","None","None","None","None","None","ProcChance|Legendary_IceArmor;SkillModifier|Affix.Legendary.Global.IceArmor","1;1","1;1","1;1","1;1","1;1","","","","1.200000","False","",""
Legendary_BasicAttackFireballs,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""69F47C774486512024FE88AE354642B9"", ""Cast your <span color=\""#FFD700\"">Relic Skill</>: Gain a <span color=\""#FFD700\"">Fire Charge</>\r\nUse <span color=\""#FFD700\"">Basic Attack</>: Spend a <span color=\""#FFD700\"">Fire Charge</> to hurl fireballs, each dealing 40% Weapon Damage\r\nWith <span color=\""#FFD700\"">Firewall</> equipped:\r\nCast your <span color=\""#FFD700\"">Relic Skill</>: Gain 2 more <span color=\""#FFD700\"">Fire Charges</>"")","","False","True","Always","(GameplayTags=((TagName=""Affix.Legendary.Global.BasicAttackFireballs""),(TagName=""Item.Weapon.1H"")))","(TagName="""")","Ones","None","None","None","None","None","ProcChance|Legendary_BasicAttackFireballs","1","1","1","1","1","","","","1.200000","False","",""
