---,Group,SubGroup,MaxCount,DisplayName,Description,Icon,bIsEnabled,bCanCraftDirectly,bRequiresUnlock,bRequired,Prop,Vendor,bAffectsGameplay,StatusEffect,GameplayTagContainer,UpgradeTo,bShowCraftingConfirmation,bShowStorageTab,PropType,CustomCraftingVerb,CustomCraftingUI,PropComplexity,UpgradeChainIndex,DropWeight,QualityTags,CostType1,CostQuery1,Cost1,CostQuantity1,CostText1,CostIcon1,bApplyCost1ToFortProp,CostType2,CostQuery2,Cost2,CostQuantity2,CostText2,CostIcon2,bApplyCost2ToFortProp,Notes
Tent_Gob_01,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""27372ED14C19B53045666C8177ED2EA5"", ""Hastily Built Tent"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/tent_broken_2.tent_broken_2","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_tent_gob_01.fort_prop_tent_gob_01_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.HomesteaderContract"")))","None","False","False","FortDecor","","None","1","0","100","(GameplayTags=((TagName=""ItemQuality.Normal"")))","Currency","Name","Gold","600","","None","False","None","Name","None","0","","None","False",""
Tent_RedDamaged_01,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""E98637B34DB37B7FFE27FAAE255AA401"", ""Storm Damaged Tent"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/tent_broken_1.tent_broken_1","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_tent_gobdamaged_01.fort_prop_tent_gobdamaged_01_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Normal"")))","Currency","Name","Gold","700","","None","False","None","Name","None","0","","None","False",""
Tent_RedDamaged_02,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""5E438BB84D26DDBD52FF4F870DE26E36"", ""Well-Worn Tent"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/tent_broken_2.tent_broken_2","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_tent_gobdamaged_02.fort_prop_tent_gobdamaged_02_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.AdventurerContract"")))","None","False","False","FortDecor","","None","1","0","100","(GameplayTags=((TagName=""ItemQuality.Normal"")))","Currency","Name","Gold","700","","None","False","None","Name","None","0","","None","False",""
Tent_White_01,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""C6D7300D40A474912533DA9A868679B6"", ""Officer\'s Tent"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/bigtent.bigtent","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_tent_a_03_bp.fort_prop_tent_a_03_bp_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
Tree_Burned_Gob_01,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""95EC2FFA48EB078E4B05F69927AA5FA1"", ""Toasted Tree"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/burned_tree.burned_tree","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_tree_gob_burnedtree_01.fort_prop_tree_gob_burnedtree_01_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.AdventurerContract"")))","None","False","False","FortDecor","","None","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","WoodLog_T1_Ash","250","","None","False","None","Name","None","0","","None","False",""
Tree_Burned_Gob_03,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""424DA10648F8F095C9A8A79C8B7B32FC"", ""Toasted Totemic Tree"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/burned_tree_face.burned_tree_face","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_tree_gob_burnedtree_03.fort_prop_tree_gob_burnedtree_03_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.HomesteaderContract"")))","None","False","False","FortDecor","","None","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","WoodLog_T1_Ash","300","","None","False","None","Name","None","0","","None","False",""
Tree_Burned_Stump_Gob_01,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""7A49008E4FBC7A593324D19FE709FD11"", ""Toasted Stump"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/burned_stump.burned_stump","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_tree_gob_burnedstump_01.fort_prop_tree_gob_burnedstump_01_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.CraftsmanContract"")))","None","False","False","FortDecor","","None","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","WoodLog_T1_Ash","200","","None","False","None","Name","None","0","","None","False",""
Tree_Evergreen_01,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""AF7A49074C41010EB8A171AD54E63C26"", ""Pleasing Evergreen Tree"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/pine_tree.pine_tree","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_tree_evergreen_01.fort_tree_evergreen_01_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","3800","","None","False","None","Name","None","0","","None","False",""
Tree_FallenLog_Gob_03,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""DEA589CA44E788D1444678A698B1CF67"", ""Fallen Hollow Tree"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/log.log","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_tree_fallenlog_gob_03.fort_prop_tree_fallenlog_gob_03_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","WoodLog_T1_Ash","300","","None","False","None","Name","None","0","","None","False",""
Tree_Gobcave_Root_01,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""FE1389984DCE67E0E1C5DAB752B5E0E7"", ""Tall Tangled Vine"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/vines.vines","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_tree_gcave_roots_01.fort_prop_tree_gcave_roots_01_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","3800","","None","False","None","Name","None","0","","None","False",""
Tree_Goblin_01,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""1AC45AED43F028DEF85A6BAF1E9852D9"", ""Gnarled Mushroomy Tree"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/leafy_tree_2.leafy_tree_2","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_tree_gob_01.fort_tree_gob_01_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.CraftsmanContract"")))","None","False","False","FortDecor","","None","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","3800","","None","False","None","Name","None","0","","None","False",""
Tree_Goblin_02,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""57CD5D534B0700F39009138603B73574"", ""Twisted Mushroomy Tree"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/leafy_tree_1.leafy_tree_1","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_tree_gob_02.fort_tree_gob_02_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.HomesteaderContract"")))","None","False","False","FortDecor","","None","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","3800","","None","False","None","Name","None","0","","None","False",""
Tree_IO_Oaktree_01,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""86D0280E47E949E6F833DCB20AFAB589"", ""Bare Oak Tree"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/bare_tree.bare_tree","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_tree_io_oaktree_01.fort_prop_tree_io_oaktree_01_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","3300","","None","False","None","Name","None","0","","None","False",""
Tree_Stump_Goblin_01,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""3ACE219144B130225AFF659FB2764BBB"", ""Mushroomy Stump"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/stump_mushrooms.stump_mushrooms","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_treestump_gob_01.fort_treestump_gob_01_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","3300","","None","False","None","Name","None","0","","None","False",""
Tree_Stump_ImperialOutpost_01,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""900DF6AE40EBD96EAF72EBBA98C26CFC"", ""Lichen Covered Stump"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/stump.stump","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_treestump_io_01.fort_treestump_io_01_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.HomesteaderContract"")))","None","False","False","FortDecor","","None","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","3300","","None","False","None","Name","None","0","","None","False",""
VespidExhibit,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""E9C2E3044B3ACA957BCD2AABA05AEC52"", ""Hyvid Exhibit"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/hyvid_cage.hyvid_cage","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/FortTestVespidCage.FortTestVespidCage_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","5","0","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","Currency","Name","Gold","2500","NSLOCTEXT(""FortPropsTable"", ""F9D71ECC46D1D6B6B42F84B222041726"", ""2,500 Gold"")","None","False","Currency","Name","WoodLog_T1_Ash","40","NSLOCTEXT(""FortPropsTable"", ""9804F9AF415221480B1D5CB19CF43D95"", ""40 Ash Logs"")","None","False",""
Wagon_Broken_Gobbf_Fallen,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""C465F16E4B454AEEDC7F8B824BB6CCF2"", ""Derelict Wagon"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/wagon_2.wagon_2","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_wagon_gobbf_fallen.fort_prop_wagon_gobbf_fallen_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","3300","","None","False","None","Name","None","0","","None","False",""
Wagon_Broken_Gobbf_Upright,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""EA09022C4D873A6B87FF79A612CDBFFB"", ""Old Abandoned Wagon"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/wagon_1.wagon_1","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_wagon_gobbf_upright.fort_prop_wagon_gobbf_upright_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","3300","","None","False","None","Name","None","0","","None","False",""
Wall_WoodMoss_01,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""AFC651C84C7293CE990108937B2FED53"", ""Weathered Wall"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/weathered_wall.weathered_wall","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/IntoTheUnknown/fort_prop_ITU_wall_2a_bp.fort_prop_ITU_wall_2a_bp_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
Wall_WoodWindowMoss_01,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""C15849FF4E9A88D27E8F8BB5E31E5D41"", ""Weathered Chateau Wall"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/weathered_diamond_wall.weathered_diamond_wall","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/IntoTheUnknown/fort_prop_ITU_wall_1a_bp.fort_prop_ITU_wall_1a_bp_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.CraftsmanContract"")))","None","False","False","FortDecor","","None","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
WantedSign_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""3FEA86E54416C83AF98097B4D29990AD"", ""Wanted Sign"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/buletin_board.buletin_board","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Fort_wantedsign_01.Fort_wantedsign_01_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.AdventurerContract"")))","None","False","False","FortDecor","","None","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
WaterPump_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""87455DF1458CAF0A9091A1946B96F2A2"", ""Water Pump"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/waterpump_1.waterpump_1","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_faucet_02_bp.fort_prop_faucet_02_bp_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.HomesteaderContract"")))","None","False","False","FortDecor","","None","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
WaterPump_02,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""D8C18BA04354556D543A9C8F04F9BB5D"", ""Water Trough"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/waterpump_2.waterpump_2","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_faucet_01_bp.fort_prop_faucet_01_bp_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.CraftsmanContract"")))","None","False","False","FortDecor","","None","1","0","5","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
WeaponRack_Imperial_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""005201C9459B6AE4331F73A7D11BEB17"", ""Bristling Weapon Rack"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/weapon_rack.weapon_rack","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_weaponrack_io_01.fort_weaponrack_io_01_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","WoodPlank_T1_Ash","40","","None","False","Currency","Name","MetalBar_T1_Tin","35","","None","False",""
Well_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""18D3ECA642DC1F7A343E7AAC7507446F"", ""Simple Well"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/well_1.well_1","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_well_01_bp.fort_prop_well_01_bp_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.CraftsmanContract"")))","None","False","False","FortDecor","","None","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
Well_02,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""0F92589248691A18F2DDE398AC47F7E7"", ""Practical Well"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/well_2.well_2","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_well_02_bp.fort_prop_well_02_bp_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.HomesteaderContract"")))","None","False","False","FortDecor","","None","1","0","5","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
Well_03,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""56F754DC48153D1C4EDEC698BB7E2A21"", ""Fancy Well"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/well_4.well_4","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_well_04_bp.fort_prop_well_04_bp_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
WideloadShield,"(RowName=""Decorations"")","(RowName=""Misc"")","1","NSLOCTEXT(""FortPropsTable"", ""6AABD556456851A95C761E9D788C1943"", ""Wideload\'s Ceremonial Shield"")","NSLOCTEXT(""FortPropsTable"", ""9E034EE64CD68F1F96B39CA1F231CF47"", ""Taken from his cold, dead fingers."")","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/fort_wideloadshield_icon.fort_wideloadshield_icon","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_wideloadshield_gob_01.fort_wideloadshield_gob_01_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
