---,LevelRangeString,DropWeight,MaxCount,TextFormat,ItemTextFormat,bAlwaysShowAffixName,bIsPrimaryAffix,TraitType,AffixTags,SkillNameTag,ElementTag,AffixCurveValue1,AffixCurveValue2,AffixCurveValue3,AffixCurveValue4,AffixCurveValue5,AffixCurveValue6,TraitString,Normal,Magic,Rare,Legendary,Unique,SetBonusTag,SetBonusCountRequired,EnchantingMagicMultipliers,EnchantingRareMultipliers,EnchantingLegendaryMultipliers,LifeboundMultiplier,bRound,TextOnDrop,Notes
Skill_Damage_RM_BlastingCharge,"1-100","200","1","NSLOCTEXT(""AffixTable"", ""D2A0CA3F4858AC0597ACCB8AD5F4ED37"", ""+{0%}% damage w/ <span color=\""#FFD700\"">Blasting Charge</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.Railman""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Shoulders""),(TagName=""Affix.Skill.Damage"")))","(TagName="""")","(TagName="""")","SkillDamagePct","None","None","None","None","None","DamagePctBySkillName|RM_BuildTurret","","",".65-.9",".72-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Railmaster"
Skill_Damage_RM_BuildTrain,"1-100","200","1","NSLOCTEXT(""AffixTable"", ""249E6F994FCC7BD1B0EF71B0AC28DCCA"", ""+{0%}% damage w/ <span color=\""#FFD700\"">Lay Track</>\'s lead car"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.Railman""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Shoulders""),(TagName=""Affix.Skill.Damage"")))","(TagName="""")","(TagName="""")","SkillDamagePct","None","None","None","None","None","DamagePctBySkillName|RM_BlastingCharge","","",".65-.9",".72-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Railmaster"
Skill_Damage_RM_FlamethrowerCar,"20-100","200","1","NSLOCTEXT(""AffixTable"", ""CEE0B44B412CAEA6190D10A13CC26F47"", ""+{0%}% damage w/ <span color=\""#FFD700\"">Flamethrower Car</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.Railman""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Shoulders""),(TagName=""Affix.Skill.Damage"")))","(TagName="""")","(TagName="""")","SkillDamagePct","None","None","None","None","None","DamagePctBySkillName|RM_RearCar_Flamethrower","","",".65-.9",".72-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Railmaster"
Skill_Damage_RM_GhostTrain,"15-100","200","1","NSLOCTEXT(""AffixTable"", ""3583F7094F3A541C851184920848E103"", ""+{0%}% damage w/ <span color=\""#FFD700\"">Ghost Train</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.Railman""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Shoulders""),(TagName=""Affix.Skill.Damage"")))","(TagName="""")","(TagName="""")","SkillDamagePct","None","None","None","None","None","DamagePctBySkillName|RM_GhostTrain","","",".65-.9",".72-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Railmaster"
Skill_Damage_RM_HammerSpin,"5-100","200","1","NSLOCTEXT(""AffixTable"", ""8964DB2D49295C313D80C7A69082A961"", ""+{0%}% damage w/ <span color=\""#FFD700\"">Hammer Spin</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.Railman""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Shoulders""),(TagName=""Affix.Skill.Damage"")))","(TagName="""")","(TagName="""")","SkillDamagePct","None","None","None","None","None","DamagePctBySkillName|RM_HammerSpin","","",".65-.9",".72-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Railmaster"
Skill_Damage_RM_LanternFlash,"10-100","200","1","NSLOCTEXT(""AffixTable"", ""B357C5BD4F4937D912611088C1668012"", ""+{0%}% damage w/ <span color=\""#FFD700\"">Lantern Flash</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.Railman""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Shoulders""),(TagName=""Affix.Skill.Damage"")))","(TagName="""")","(TagName="""")","SkillDamagePct","None","None","None","None","None","DamagePctBySkillName|RM_LanternFlash","","",".65-.9",".72-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Railmaster"
Skill_Damage_RM_MortarCar,"5-100","200","1","NSLOCTEXT(""AffixTable"", ""BEF6A4CC4F9A0C765D6494975685DE11"", ""+{0%}% damage w/ <span color=\""#FFD700\"">Mortar Car</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.Railman""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Shoulders""),(TagName=""Affix.Skill.Damage"")))","(TagName="""")","(TagName="""")","SkillDamagePct","None","None","None","None","None","DamagePctBySkillName|RM_RearCar_MortarTurret","","",".65-.9",".72-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Railmaster"
Skill_Damage_RM_Pound,"1-100","200","1","NSLOCTEXT(""AffixTable"", ""6652B59E44F0C41E2EA521AF32CE10BC"", ""+{0%}% damage w/ <span color=\""#FFD700\"">Pound</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.Railman""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Shoulders""),(TagName=""Affix.Skill.Damage"")))","(TagName="""")","(TagName="""")","SkillDamagePct","None","None","None","None","None","DamagePctBySkillName|RM_Pound","","",".65-.9",".72-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Railmaster"
Skill_Damage_RM_ShotgonneCar,"10-100","200","1","NSLOCTEXT(""AffixTable"", ""D2C2ECA3439C1015D890A4B8D5DACF21"", ""+{0%}% damage w/ <span color=\""#FFD700\"">Shotgonne Car</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.Railman""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Shoulders""),(TagName=""Affix.Skill.Damage"")))","(TagName="""")","(TagName="""")","SkillDamagePct","None","None","None","None","None","DamagePctBySkillName|RM_MiddleCar_Shotgonne","","",".65-.9",".72-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Railmaster"
Skill_Damage_RM_SpikeDrive,"20-100","200","1","NSLOCTEXT(""AffixTable"", ""F06ED1034524DA257ADFF289659A6C23"", ""+{0%}% damage w/ <span color=\""#FFD700\"">Spike Drive</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.Railman""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Shoulders""),(TagName=""Affix.Skill.Damage"")))","(TagName="""")","(TagName="""")","SkillDamagePct","None","None","None","None","None","DamagePctBySkillName|RM_SpikeDrive","","",".65-.9",".72-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Railmaster"
Skill_Damage_RM_SpikeThrow,"10-100","200","1","NSLOCTEXT(""AffixTable"", ""D0318F68497758CE36D3DBA8549810FE"", ""+{0%}% damage w/ <span color=\""#FFD700\"">Flying Picks</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.Railman""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Shoulders""),(TagName=""Affix.Skill.Damage"")))","(TagName="""")","(TagName="""")","SkillDamagePct","None","None","None","None","None","DamagePctBySkillName|RM_SpikeThrow","","",".65-.9",".72-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Railmaster"
Skill_Damage_RM_ThirdRail,"15-100","200","1","NSLOCTEXT(""AffixTable"", ""696CFD7D43506B968B33A3986EC5D7DE"", ""+{0%}% damage w/ <span color=\""#FFD700\"">Shocking Rounds</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.Railman""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Shoulders""),(TagName=""Affix.Skill.Damage"")))","(TagName="""")","(TagName="""")","SkillDamagePct","None","None","None","None","None","DamagePctBySkillName|RM_ThirdRail","","",".65-.9",".72-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Railmaster"
Skill_Damage_RM_TorqueSwing,"15-100","200","1","NSLOCTEXT(""AffixTable"", ""CA2D6D62473A74032FE2BAA8FAA2A62B"", ""+{0%}% damage w/ <span color=\""#FFD700\"">Torque Swing</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.Railman""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Shoulders""),(TagName=""Affix.Skill.Damage"")))","(TagName="""")","(TagName="""")","SkillDamagePct","None","None","None","None","None","DamagePctBySkillName|RM_TorqueSwing","","",".65-.9",".72-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Railmaster"
Skill_Damage_Sharpshooter_CurseOfPipi,"15-100","200","1","NSLOCTEXT(""AffixTable"", ""88FBD7524AA52C97A52157B2B727C9A8"", ""+{0%}% damage w/ <span color=\""#FFD700\"">Curse of Pipi</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.Sharpshooter""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Shoulders""),(TagName=""Affix.Skill.Damage"")))","(TagName="""")","(TagName="""")","SkillDamagePct","None","None","None","None","None","DamagePctBySkillName|SS_Pipi","","",".65-.9",".72-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Sharpshooter"
Skill_Damage_Sharpshooter_ExplosiveArrow,"15-100","200","1","NSLOCTEXT(""AffixTable"", ""F001294840A4E55556B255B8C2DCD34D"", ""+{0%}% damage w/ <span color=\""#FFD700\"">Explosive Arrow</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.Sharpshooter""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Shoulders""),(TagName=""Affix.Skill.Damage"")))","(TagName="""")","(TagName="""")","SkillDamagePct","None","None","None","None","None","DamagePctBySkillName|SS_ExplosiveArrow","","",".65-.9",".72-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Sharpshooter"
Skill_Damage_Sharpshooter_Goblin,"1-100","200","1","NSLOCTEXT(""AffixTable"", ""07A280CD40659488B837EF8C51F2104D"", ""+{0%}% damage w/ <span color=\""#FFD700\"">Goblin Legion</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.Sharpshooter""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Shoulders""),(TagName=""Affix.Skill.Damage"")))","(TagName="""")","(TagName="""")","SkillDamagePct","None","None","None","None","None","DamagePctBySkillName|SS_Goblin","","",".65-.9",".72-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Sharpshooter"
Skill_Damage_Sharpshooter_Heartseeker,"15-100","200","1","NSLOCTEXT(""AffixTable"", ""B5F810F249E058F76EAA359064813258"", ""+{0%}% damage w/ <span color=\""#FFD700\"">Heart Seeker</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.Sharpshooter""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Shoulders""),(TagName=""Affix.Skill.Damage"")))","(TagName="""")","(TagName="""")","SkillDamagePct","None","None","None","None","None","DamagePctBySkillName|SS_Heartseeker","","",".65-.9",".72-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Sharpshooter"
Skill_Damage_Sharpshooter_Onslaught,"5-100","200","1","NSLOCTEXT(""AffixTable"", ""4D74DB034D4ECF627198248C08DE4074"", ""+{0%}% damage w/ <span color=\""#FFD700\"">Onslaught</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.Sharpshooter""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Shoulders""),(TagName=""Affix.Skill.Damage"")))","(TagName="""")","(TagName="""")","SkillDamagePct","None","None","None","None","None","DamagePctBySkillName|SS_Onslaught","","",".65-.9",".72-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Sharpshooter"
Skill_Damage_Sharpshooter_Rizzi,"10-100","200","1","NSLOCTEXT(""AffixTable"", ""F409662A466C230FA583E981DCA06EEB"", ""+{0%}% damage w/ <span color=\""#FFD700\"">Rizzi\'s Fate</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.Sharpshooter""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Shoulders""),(TagName=""Affix.Skill.Damage"")))","(TagName="""")","(TagName="""")","SkillDamagePct","None","None","None","None","None","DamagePctBySkillName|SS_Rizzi","","",".65-.9",".72-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Sharpshooter"
Skill_Damage_Sharpshooter_Goose,"10-100","200","1","NSLOCTEXT(""AffixTable"", ""46CE473C4B2AB49F9CBE50BA49074002"", ""+{0%}% damage w/ <span color=\""#FFD700\"">Sacrifice to Goose</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.Sharpshooter""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Shoulders""),(TagName=""Affix.Skill.Damage"")))","(TagName="""")","(TagName="""")","SkillDamagePct","None","None","None","None","None","DamagePctBySkillName|SS_Goose","","",".65-.9",".72-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Sharpshooter"
Skill_Damage_Sharpshooter_Scattershot,"20-100","200","1","NSLOCTEXT(""AffixTable"", ""EF5AE4F545CCE2DEF91C82BE37CCE157"", ""+{0%}% damage w/ <span color=\""#FFD700\"">Scatter Shot</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.Sharpshooter""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Shoulders""),(TagName=""Affix.Skill.Damage"")))","(TagName="""")","(TagName="""")","SkillDamagePct","None","None","None","None","None","DamagePctBySkillName|SS_ScatterShot","","",".65-.9",".72-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Sharpshooter"
Skill_Damage_Sharpshooter_Scout,"1-100","200","1","NSLOCTEXT(""AffixTable"", ""42278C80457215612E40548D22D5AEEC"", ""+{0%}% damage w/ <span color=\""#FFD700\"">Scout\'s Bones</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.Sharpshooter""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Shoulders""),(TagName=""Affix.Skill.Damage"")))","(TagName="""")","(TagName="""")","SkillDamagePct","None","None","None","None","None","DamagePctBySkillName|SS_Scout","","",".65-.9",".72-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Sharpshooter"
Skill_Damage_Sharpshooter_Shasta,"20-100","200","1","NSLOCTEXT(""AffixTable"", ""2BB2DFE84E32020CB5634A940B31D54D"", ""+{0%}% damage w/ <span color=\""#FFD700\"">Loyal Shasta</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.Sharpshooter""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Shoulders""),(TagName=""Affix.Skill.Damage"")))","(TagName="""")","(TagName="""")","SkillDamagePct","None","None","None","None","None","DamagePctBySkillName|SS_Shasta","","",".65-.9",".72-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Sharpshooter"
Skill_Damage_Sharpshooter_TriShot,"1-100","200","1","NSLOCTEXT(""AffixTable"", ""D86C19DF4E6238E82B8B1295B0393486"", ""+{0%}% damage w/ <span color=\""#FFD700\"">Tight Grouping</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.Sharpshooter""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Shoulders""),(TagName=""Affix.Skill.Damage"")))","(TagName="""")","(TagName="""")","SkillDamagePct","None","None","None","None","None","DamagePctBySkillName|SS_TriShot","","",".65-.9",".72-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Sharpshooter"
Skill_Damage_Sharpshooter_TargetedStrikes,"5-100","200","1","NSLOCTEXT(""AffixTable"", ""47C262254E357CDE7A57B4A08DCCDA17"", ""+{0%}% damage w/ <span color=\""#FFD700\"">Targeted Strikes</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.Sharpshooter""),(TagName=""Item.Armour.Chest""),(TagName=""Item.Armour.Pants""),(TagName=""Item.Armour.Shoulders""),(TagName=""Affix.Skill.Damage"")))","(TagName="""")","(TagName="""")","SkillDamagePct","None","None","None","None","None","DamagePctBySkillName|SS_TargetedStrikes","","",".65-.9",".72-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Sharpshooter"
Skill_Cooldown_RelicBarrier,"15-100","200","1","NSLOCTEXT(""AffixTable"", ""62B94A734B80BA8BB29ADDB002DAF9A0"", ""{-0%}% faster cooldown for <span color=\""#FFD700\"">{SkillName}</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Item.Armour.Boots""),(TagName=""Item.Armour.Gloves""),(TagName=""Item.Armour.Hatch"")))","(TagName=""Skill.Relic.Barrier"")","(TagName="""")","SkillCooldownPct","None","None","None","None","None","CooldownPctBySkillTag|Skill.Relic.Barrier","","",".6-.8",".68-1","","(TagName="""")","0","","","","1.200000","False","",""
Skill_Cooldown_DM_Consecration,"5-100","200","1","NSLOCTEXT(""AffixTable"", ""BC007E2D4FDC64C8FDB3C8BBA439D45F"", ""{-0%}% faster cooldown for <span color=\""#FFD700\"">Consecration</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.DuskMage""),(TagName=""Item.Armour.Boots""),(TagName=""Item.Armour.Gloves""),(TagName=""Item.Armour.Hatch"")))","(TagName="""")","(TagName="""")","SkillCooldownPct","None","None","None","None","None","CooldownPctBySkillName|DM_Consecration","","",".6-.8",".68-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Dusk Mage"
Skill_Cooldown_DM_Damnation,"15-100","200","1","NSLOCTEXT(""AffixTable"", ""AC1C2D2B4608C11EB053A3A1B1F99C22"", ""{-0%}% faster cooldown for <span color=\""#FFD700\"">Damnation</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.DuskMage""),(TagName=""Item.Armour.Boots""),(TagName=""Item.Armour.Gloves""),(TagName=""Item.Armour.Hatch"")))","(TagName="""")","(TagName="""")","SkillCooldownPct","None","None","None","None","None","CooldownPctBySkillName|DM_Damnation","","",".6-.8",".68-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Dusk Mage"
Skill_Cooldown_DM_LuminousRun,"1-100","0","1","NSLOCTEXT(""AffixTable"", ""881FBF7640B40754B6EF6EAC697BAF58"", ""{-0%}% faster cooldown for <span color=\""#FFD700\"">Luminous Run</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.DuskMage""),(TagName=""Item.Armour.Boots""),(TagName=""Item.Armour.Gloves""),(TagName=""Item.Armour.Hatch"")))","(TagName="""")","(TagName="""")","SkillCooldownPct","None","None","None","None","None","CooldownPctBySkillName|DM_LuminousRun","","",".6-.8",".68-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Dusk Mage"
Skill_Cooldown_DM_SpiritWell,"10-100","200","1","NSLOCTEXT(""AffixTable"", ""97AB6AEB41426CF3F90454BC7A773484"", ""{-0%}% faster cooldown for <span color=\""#FFD700\"">Spirit Well</>"")","","False","False","Default","(GameplayTags=((TagName=""Affix.Secondary""),(TagName=""Character.Player.DuskMage""),(TagName=""Item.Armour.Boots""),(TagName=""Item.Armour.Gloves""),(TagName=""Item.Armour.Hatch"")))","(TagName="""")","(TagName="""")","SkillCooldownPct","None","None","None","None","None","CooldownPctBySkillName|DM_SpiritWell","","",".6-.8",".68-1","","(TagName="""")","0","","","","1.200000","False","","Skill: Dusk Mage"
