---,Group,SubGroup,MaxCount,DisplayName,Description,Icon,bIsEnabled,bCanCraftDirectly,bRequiresUnlock,bRequired,Prop,Vendor,bAffectsGameplay,StatusEffect,GameplayTagContainer,UpgradeTo,bShowCraftingConfirmation,bShowStorageTab,PropType,CustomCraftingVerb,CustomCraftingUI,bCanCraftInOtherPlayersForts,PropComplexity,UpgradeChainIndex,DropWeight,QualityTags,CostType1,CostQuery1,Cost1,CostQuantity1,CostText1,CostIcon1,bApplyCost1ToFortProp,CostType2,CostQuery2,Cost2,CostQuantity2,CostText2,CostIcon2,bApplyCost2ToFortProp,Notes
Table_Wood_Plain_01,"(RowName=""Decorations"")","(RowName=""Furniture"")","0","NSLOCTEXT(""FortPropsTable"", ""8C148BA54A1D1305E50913BFDF55A316"", ""Plain Wooden Table"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/woodtable_1.woodtable_1","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_woodtables_01_bp.fort_prop_woodtables_01_bp_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.CraftsmanContract""),(TagName=""Fort.Prop.Deco.Bundle_2"")))","None","False","False","FortDecor","","None","False","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","300","","None","False","Currency","Name","WoodLog_T1_Ash","6","","None","False","Medium"
Table_Wood_Runner_01,"(RowName=""Decorations"")","(RowName=""Furniture"")","0","NSLOCTEXT(""FortPropsTable"", ""DE83C83849E7B46569B2BDA6FEA3DDA3"", ""Nice Wooden Table"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/woodtable_2.woodtable_2","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_woodtables_02_bp.fort_prop_woodtables_02_bp_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","False","1","0","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","Currency","Name","Gold","600","","None","False","Currency","Name","WoodPlank_T1_Ash","10","","None","False","Medium"
Telescope_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""EBEB5DE14A09653C9554798466EB2425"", ""Simple Telescope"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/telescope_1.telescope_1","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_telescope_01_bp.fort_prop_telescope_01_bp_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","False","1","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","200","","None","False","Currency","Name","MetalNugget_T1_Tin","26","","None","False","Medium"
Tent,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""161EE79247F2629B278CC9A11D49CFB8"", ""Simple Traveler’s Tent"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/tent_square.tent_square","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/FortTest_Tent.FortTest_Tent_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.AdventurerContract""),(TagName=""Fort.Prop.Deco.Bundle_2"")))","None","False","False","FortDecor","","None","False","1","0","100","(GameplayTags=((TagName=""ItemQuality.Normal"")))","Currency","Name","Gold","200","","None","False","Currency","Name","WoodLog_T1_Ash","4","","None","False","Large"
Tent_Gob_01,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""27372ED14C19B53045666C8177ED2EA5"", ""Hastily Built Tent"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/tent_broken_2.tent_broken_2","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_tent_gob_01.fort_prop_tent_gob_01_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.HomesteaderContract""),(TagName=""Fort.Prop.Deco.Bundle_2"")))","None","False","False","FortDecor","","None","False","1","0","100","(GameplayTags=((TagName=""ItemQuality.Normal"")))","Currency","Name","Gold","287","","None","False","Currency","Name","WoodLog_T1_Ash","3","","None","False","Medium"
Tent_RedDamaged_01,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""Tent_RedDamaged_01_DisplayName"", ""Storm-Damaged Tent"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/tent_broken_1.tent_broken_1","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_tent_gobdamaged_01.fort_prop_tent_gobdamaged_01_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","False","1","0","0","(GameplayTags=((TagName=""ItemQuality.Normal"")))","Currency","Name","Gold","287","","None","False","Currency","Name","WoodLog_T1_Ash","3","","None","False","Medium"
Tent_RedDamaged_02,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""5E438BB84D26DDBD52FF4F870DE26E36"", ""Well-Worn Tent"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/tent_broken_2.tent_broken_2","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_tent_gobdamaged_02.fort_prop_tent_gobdamaged_02_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.AdventurerContract""),(TagName=""Fort.Prop.Deco.Bundle_2"")))","None","False","False","FortDecor","","None","False","1","0","100","(GameplayTags=((TagName=""ItemQuality.Normal"")))","Currency","Name","Gold","200","","None","False","Currency","Name","WoodLog_T1_Ash","4","","None","False","Large"
Tent_White_01,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""C6D7300D40A474912533DA9A868679B6"", ""Officer\'s Tent"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/bigtent.bigtent","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_tent_a_03_bp.fort_prop_tent_a_03_bp_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","False","1","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","200","","None","False","Currency","Name","WoodPlank_T1_Ash","9","","None","False","Large"
Tree_Burned_Gob_01,"(RowName=""Decorations"")","(RowName=""Nature"")","0","NSLOCTEXT(""FortPropsTable"", ""95EC2FFA48EB078E4B05F69927AA5FA1"", ""Toasted Tree"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/burned_tree.burned_tree","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_tree_gob_burnedtree_01.fort_prop_tree_gob_burnedtree_01_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.AdventurerContract""),(TagName=""Fort.Prop.Deco.Bundle_2"")))","None","False","False","FortDecor","","None","False","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","300","","None","False","Currency","Name","WoodLog_T1_Ash","6","","None","False","Medium"
Tree_Burned_Gob_03,"(RowName=""Decorations"")","(RowName=""Nature"")","0","NSLOCTEXT(""FortPropsTable"", ""424DA10648F8F095C9A8A79C8B7B32FC"", ""Toasted Totemic Tree"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/burned_tree_face.burned_tree_face","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_tree_gob_burnedtree_03.fort_prop_tree_gob_burnedtree_03_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.HomesteaderContract""),(TagName=""Fort.Prop.Deco.Bundle_2"")))","None","False","False","FortDecor","","None","False","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","300","","None","False","Currency","Name","WoodLog_T1_Ash","6","","None","False","Medium"
Tree_Burned_Stump_Gob_01,"(RowName=""Decorations"")","(RowName=""Nature"")","0","NSLOCTEXT(""FortPropsTable"", ""7A49008E4FBC7A593324D19FE709FD11"", ""Toasted Stump"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/burned_stump.burned_stump","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_tree_gob_burnedstump_01.fort_prop_tree_gob_burnedstump_01_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.CraftsmanContract""),(TagName=""Fort.Prop.Deco.Bundle_4"")))","None","False","False","FortDecor","","None","False","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","300","","None","False","Currency","Name","WoodLog_T1_Ash","6","","None","False","Medium"
Tree_Evergreen_01,"(RowName=""Decorations"")","(RowName=""Nature"")","0","NSLOCTEXT(""FortPropsTable"", ""AF7A49074C41010EB8A171AD54E63C26"", ""Pleasing Evergreen Tree"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/pine_tree.pine_tree","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_tree_evergreen_01.fort_tree_evergreen_01_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","False","2","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","200","","None","False","Currency","Name","WoodPlank_T1_Ash","9","","None","False","Large"
Tree_FallenLog_Gob_03,"(RowName=""Decorations"")","(RowName=""Nature"")","0","NSLOCTEXT(""FortPropsTable"", ""DEA589CA44E788D1444678A698B1CF67"", ""Fallen Hollow Tree"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/log.log","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_tree_fallenlog_gob_03.fort_prop_tree_fallenlog_gob_03_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","False","1","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","200","","None","False","Currency","Name","WoodPlank_T1_Ash","9","","None","False","Large"
Tree_Gobcave_Root_01,"(RowName=""Decorations"")","(RowName=""Nature"")","0","NSLOCTEXT(""FortPropsTable"", ""FE1389984DCE67E0E1C5DAB752B5E0E7"", ""Tall Tangled Vine"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/vines.vines","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_tree_gcave_roots_01.fort_prop_tree_gcave_roots_01_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","False","2","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","200","","None","False","Currency","Name","WoodPlank_T1_Ash","9","","None","False","Large"
Tree_Goblin_01,"(RowName=""Decorations"")","(RowName=""Nature"")","0","NSLOCTEXT(""FortPropsTable"", ""1AC45AED43F028DEF85A6BAF1E9852D9"", ""Gnarled Mushroomy Tree"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/leafy_tree_2.leafy_tree_2","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_tree_gob_01.fort_tree_gob_01_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.CraftsmanContract""),(TagName=""Fort.Prop.Deco.Bundle_2"")))","None","False","False","FortDecor","","None","False","2","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","300","","None","False","Currency","Name","WoodLog_T1_Ash","6","","None","False","Medium"
Tree_Goblin_02,"(RowName=""Decorations"")","(RowName=""Nature"")","0","NSLOCTEXT(""FortPropsTable"", ""57CD5D534B0700F39009138603B73574"", ""Twisted Mushroomy Tree"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/leafy_tree_1.leafy_tree_1","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_tree_gob_02.fort_tree_gob_02_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.HomesteaderContract"")))","None","False","False","FortDecor","","None","False","2","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","200","","None","False","Currency","Name","WoodPlank_T1_Ash","9","","None","False","Large"
Tree_IO_Oaktree_01,"(RowName=""Decorations"")","(RowName=""Nature"")","0","NSLOCTEXT(""FortPropsTable"", ""86D0280E47E949E6F833DCB20AFAB589"", ""Bare Oak Tree"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/bare_tree.bare_tree","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_tree_io_oaktree_01.fort_prop_tree_io_oaktree_01_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","False","2","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","200","","None","False","Currency","Name","WoodPlank_T1_Ash","9","","None","False","Large"
Tree_Stump_Goblin_01,"(RowName=""Decorations"")","(RowName=""Nature"")","0","NSLOCTEXT(""FortPropsTable"", ""3ACE219144B130225AFF659FB2764BBB"", ""Mushroomy Stump"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/stump_mushrooms.stump_mushrooms","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_treestump_gob_01.fort_treestump_gob_01_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","False","1","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","200","","None","False","Currency","Name","WoodLog_T1_Ash","6","","None","False","Medium"
Tree_Stump_ImperialOutpost_01,"(RowName=""Decorations"")","(RowName=""Nature"")","0","NSLOCTEXT(""FortPropsTable"", ""900DF6AE40EBD96EAF72EBBA98C26CFC"", ""Lichen Covered Stump"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/stump.stump","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_treestump_io_01.fort_treestump_io_01_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.HomesteaderContract""),(TagName=""Fort.Prop.Deco.Bundle_2"")))","None","False","False","FortDecor","","None","False","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","300","","None","False","Currency","Name","WoodLog_T1_Ash","6","","None","False","Medium"
VespidExhibit,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""E9C2E3044B3ACA957BCD2AABA05AEC52"", ""Hyvid Exhibit"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/hyvid_cage.hyvid_cage","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/FortTestVespidCage.FortTestVespidCage_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","False","2","0","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","Currency","Name","WoodPlank_T1_Ash","16","","None","False","Currency","Name","RareWood","1","","None","False","Medium"
Wagon_Broken_Gobbf_Fallen,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""Wagon_Broken_Gobbf_Fallen_DisplayName"", ""Wrecked Wagon"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/wagon_2.wagon_2","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_wagon_gobbf_fallen.fort_prop_wagon_gobbf_fallen_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","False","1","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","200","","None","False","Currency","Name","WoodPlank_T1_Ash","9","","None","False","Large"
Wagon_Broken_Gobbf_Upright,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""Wagon_Broken_Gobbf_Upright_DisplayName"", ""Derelict Wagon"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/wagon_1.wagon_1","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_wagon_gobbf_upright.fort_prop_wagon_gobbf_upright_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","False","1","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","200","","None","False","Currency","Name","WoodPlank_T1_Ash","9","","None","False","Large"
Wall_WoodMoss_01,"(RowName=""Decorations"")","(RowName=""Walls"")","0","NSLOCTEXT(""FortPropsTable"", ""AFC651C84C7293CE990108937B2FED53"", ""Weathered Wall"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/weathered_wall.weathered_wall","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/IntoTheUnknown/fort_prop_ITU_wall_2a_bp.fort_prop_ITU_wall_2a_bp_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","False","1","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","200","","None","False","Currency","Name","WoodPlank_T1_Ash","9","","None","False","Large"
Wall_WoodWindowMoss_01,"(RowName=""Decorations"")","(RowName=""Walls"")","0","NSLOCTEXT(""FortPropsTable"", ""C15849FF4E9A88D27E8F8BB5E31E5D41"", ""Weathered Chateau Wall"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/weathered_diamond_wall.weathered_diamond_wall","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/IntoTheUnknown/fort_prop_ITU_wall_1a_bp.fort_prop_ITU_wall_1a_bp_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.CraftsmanContract""),(TagName=""Fort.Prop.Deco.Bundle_4"")))","None","False","False","FortDecor","","None","False","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","300","","None","False","Currency","Name","WoodLog_T1_Ash","6","","None","False","Medium"
WantedSign_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""3FEA86E54416C83AF98097B4D29990AD"", ""Wanted Sign"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/buletin_board.buletin_board","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Fort_wantedsign_01.Fort_wantedsign_01_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.AdventurerContract""),(TagName=""Fort.Prop.Deco.Bundle_2"")))","None","False","False","FortDecor","","None","False","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","300","","None","False","Currency","Name","WoodLog_T1_Ash","5","","None","False","Small"
WaterPump_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""87455DF1458CAF0A9091A1946B96F2A2"", ""Water Pump"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/waterpump_1.waterpump_1","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_faucet_02_bp.fort_prop_faucet_02_bp_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.HomesteaderContract""),(TagName=""Fort.Prop.Deco.Bundle_2"")))","None","False","False","FortDecor","","None","False","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","300","","None","False","Currency","Name","MetalNugget_T1_Tin","26","","None","False","Medium"
WaterPump_02,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""D8C18BA04354556D543A9C8F04F9BB5D"", ""Water Trough"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/waterpump_2.waterpump_2","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/Contracts/fort_prop_faucet_01_bp.fort_prop_faucet_01_bp_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.CraftsmanContract""),(TagName=""Fort.Prop.Deco.Bundle_1"")))","None","False","False","FortDecor","","None","False","1","0","5","(GameplayTags=((TagName=""ItemQuality.Rare"")))","Currency","Name","Gold","400","","None","False","Currency","Name","WoodPlank_T1_Ash","10","","None","False","Medium"
