---,DisplayName,Description,DescriptionLong,FlavorText,EmberWeaponData,OffHandWeaponToEquip,bUseAffixWithName,SlotForSkillDescription,MinLevel,MaxLevel,DropWeight,GoldValue,ItemWardrobe,bCanBeDyed,DyeRow,GameplayTags,AffixAnyTags,AffixAllTags,AffixSpawnRowName,ItemQuality,LootContent,LootContentRecipe,LootContentRecipeUnit,DamageType,Spoke,PlayerClass,AnimSlotPrefix,AnimSlotSuffix,bIsTwoHanded,bCanSell,bCanDestroy,bCanBeUsed,bCanBulkBuy,bIgnoreLevel,bIgnoreSpoke,bIgnoreDroppedArea,AttackSpeedIndex,bIsStatStick,PickupAction,PickUpTraitString,MaxStackSize,IconOverride,ItemClass,Notes
Weapon_Global_Staff_Magic_Water_02,"NSLOCTEXT(""ItemsTable"", ""E01A52EE4AEFA247AF71098EB33E953A"", ""Fluid Staff"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","25.000000","0","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Water;Item.Weapon.2H","Affix.Damage.Water;Affix.Damage.Crab;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Water","Item.Weapon.2H","Weapon_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Water","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_iconic/w_staff_1h_iconic_t2a_bp.w_staff_1h_iconic_t2a_bp_C",""
Weapon_Global_Staff_Magic_Water_03,"NSLOCTEXT(""ItemsTable"", ""E01A52EE4AEFA247AF71098EB33E953A"", ""Fluid Staff"")","","","","(RowName="""")","(RowName="""")","False","None","15.000000","100.000000","0","30.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Water;Item.Weapon.2H","Affix.Damage.Water;Affix.Damage.Crab;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Water","Item.Weapon.2H","Weapon_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Water","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_faithkeeper/w_staff_1h_faithkeeper_t2a_bp.w_staff_1h_faithkeeper_t2a_bp_C",""
Weapon_Global_Staff_Normal_Electric_01,"NSLOCTEXT(""ItemsTable"", ""1B8BB5AD43CEE7ADCC5EA7A37314C272"", ""Charged Mage Staff"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","30.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Electric;Item.Weapon.2H","Affix.Damage.Electric","Item.Weapon.2H","Weapon_Normal","Normal","(RowName="""")","None","(RowName="""")","Element.Electric","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_newbie/w_staff_1h_newbie_t1a_bp.w_staff_1h_newbie_t1a_bp_C",""
Weapon_Global_Staff_Normal_Electric_02,"NSLOCTEXT(""ItemsTable"", ""1B8BB5AD43CEE7ADCC5EA7A37314C272"", ""Charged Mage Staff"")","","","","(RowName="""")","(RowName="""")","False","None","15.000000","35.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Electric;Item.Weapon.2H","Affix.Damage.Electric","Item.Weapon.2H","Weapon_Normal","Normal","(RowName="""")","None","(RowName="""")","Element.Electric","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_fusion/w_staff_1h_fusion_t1a_bp.w_staff_1h_fusion_t1a_bp_C",""
Weapon_Global_Staff_Normal_Electric_03,"NSLOCTEXT(""ItemsTable"", ""1B8BB5AD43CEE7ADCC5EA7A37314C272"", ""Charged Mage Staff"")","","","","(RowName="""")","(RowName="""")","False","None","20.000000","100.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Electric;Item.Weapon.2H","Affix.Damage.Electric","Item.Weapon.2H","Weapon_Normal","Normal","(RowName="""")","None","(RowName="""")","Element.Electric","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_slick/w_staff_1h_slick_t1a_bp.w_staff_1h_slick_t1a_bp_C",""
Weapon_Global_Staff_Normal_Fire_01,"NSLOCTEXT(""ItemsTable"", ""5524463347695DBE0960F1B9BFAA8620"", ""Smoldering Staff"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","30.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Fire;Item.Weapon.2H","Affix.Damage.Fire","Item.Weapon.2H","Weapon_Normal","Normal","(RowName="""")","None","(RowName="""")","Element.Fire","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_newbie/w_staff_1h_newbie_t1a_bp.w_staff_1h_newbie_t1a_bp_C",""
Weapon_Global_Staff_Normal_Fire_02,"NSLOCTEXT(""ItemsTable"", ""5524463347695DBE0960F1B9BFAA8620"", ""Smoldering Staff"")","","","","(RowName="""")","(RowName="""")","False","None","15.000000","35.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Fire;Item.Weapon.2H","Affix.Damage.Fire","Item.Weapon.2H","Weapon_Normal","Normal","(RowName="""")","None","(RowName="""")","Element.Fire","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_fusion/w_staff_1h_fusion_t1a_bp.w_staff_1h_fusion_t1a_bp_C",""
Weapon_Global_Staff_Normal_Fire_03,"NSLOCTEXT(""ItemsTable"", ""5524463347695DBE0960F1B9BFAA8620"", ""Smoldering Staff"")","","","","(RowName="""")","(RowName="""")","False","None","20.000000","100.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Fire;Item.Weapon.2H","Affix.Damage.Fire","Item.Weapon.2H","Weapon_Normal","Normal","(RowName="""")","None","(RowName="""")","Element.Fire","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_slick/w_staff_1h_slick_t1a_bp.w_staff_1h_slick_t1a_bp_C",""
Weapon_Global_Staff_Normal_Ice_01,"NSLOCTEXT(""ItemsTable"", ""46E61DF745B5F4E996C61387D3DB1121"", ""Chilled Staff"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","30.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Ice;Item.Weapon.2H","Affix.Damage.Ice","Item.Weapon.2H","Weapon_Normal","Normal","(RowName="""")","None","(RowName="""")","Element.Ice","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_newbie/w_staff_1h_newbie_t1a_bp.w_staff_1h_newbie_t1a_bp_C",""
Weapon_Global_Staff_Normal_Ice_02,"NSLOCTEXT(""ItemsTable"", ""46E61DF745B5F4E996C61387D3DB1121"", ""Chilled Staff"")","","","","(RowName="""")","(RowName="""")","False","None","15.000000","35.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Ice;Item.Weapon.2H","Affix.Damage.Ice","Item.Weapon.2H","Weapon_Normal","Normal","(RowName="""")","None","(RowName="""")","Element.Ice","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_fusion/w_staff_1h_fusion_t1a_bp.w_staff_1h_fusion_t1a_bp_C",""
Weapon_Global_Staff_Normal_Ice_03,"NSLOCTEXT(""ItemsTable"", ""46E61DF745B5F4E996C61387D3DB1121"", ""Chilled Staff"")","","","","(RowName="""")","(RowName="""")","False","None","20.000000","100.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Ice;Item.Weapon.2H","Affix.Damage.Ice","Item.Weapon.2H","Weapon_Normal","Normal","(RowName="""")","None","(RowName="""")","Element.Ice","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_slick/w_staff_1h_slick_t1a_bp.w_staff_1h_slick_t1a_bp_C",""
Weapon_Global_Staff_Normal_Physical_01,"NSLOCTEXT(""ItemsTable"", ""77D235ED47ADA12490EC939F07F2DF33"", ""Dull Staff"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","15.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Physical;Item.Weapon.2H","Affix.Damage.Physical","Item.Weapon.2H","Weapon_Normal","Normal","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_newbie/w_staff_1h_newbie_t1a_bp.w_staff_1h_newbie_t1a_bp_C",""
Weapon_Global_Staff_Normal_Physical_02,"NSLOCTEXT(""ItemsTable"", ""77D235ED47ADA12490EC939F07F2DF33"", ""Dull Staff"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","25.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Physical;Item.Weapon.2H","Affix.Damage.Physical","Item.Weapon.2H","Weapon_Normal","Normal","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_fusion/w_staff_1h_fusion_t1a_bp.w_staff_1h_fusion_t1a_bp_C",""
Weapon_Global_Staff_Normal_Physical_03,"NSLOCTEXT(""ItemsTable"", ""77D235ED47ADA12490EC939F07F2DF33"", ""Dull Staff"")","","","","(RowName="""")","(RowName="""")","False","None","15.000000","100.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Physical;Item.Weapon.2H","Affix.Damage.Physical","Item.Weapon.2H","Weapon_Normal","Normal","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_slick/w_staff_1h_slick_t1a_bp.w_staff_1h_slick_t1a_bp_C",""
Weapon_Global_Staff_Normal_Poison_01,"NSLOCTEXT(""ItemsTable"", ""BE0E552448A1EA3545DA5ABA4F881E2F"", ""Toxic Staff"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","30.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Poison;Item.Weapon.2H","Affix.Damage.Poison","Item.Weapon.2H","Weapon_Normal","Normal","(RowName="""")","None","(RowName="""")","Element.Poison","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_newbie/w_staff_1h_newbie_t1a_bp.w_staff_1h_newbie_t1a_bp_C",""
Weapon_Global_Staff_Normal_Poison_02,"NSLOCTEXT(""ItemsTable"", ""BE0E552448A1EA3545DA5ABA4F881E2F"", ""Toxic Staff"")","","","","(RowName="""")","(RowName="""")","False","None","15.000000","35.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Poison;Item.Weapon.2H","Affix.Damage.Poison","Item.Weapon.2H","Weapon_Normal","Normal","(RowName="""")","None","(RowName="""")","Element.Poison","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_fusion/w_staff_1h_fusion_t1a_bp.w_staff_1h_fusion_t1a_bp_C",""
Weapon_Global_Staff_Normal_Poison_03,"NSLOCTEXT(""ItemsTable"", ""BE0E552448A1EA3545DA5ABA4F881E2F"", ""Toxic Staff"")","","","","(RowName="""")","(RowName="""")","False","None","20.000000","100.000000","1","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Poison;Item.Weapon.2H","Affix.Damage.Poison","Item.Weapon.2H","Weapon_Normal","Normal","(RowName="""")","None","(RowName="""")","Element.Poison","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_slick/w_staff_1h_slick_t1a_bp.w_staff_1h_slick_t1a_bp_C",""
Weapon_Global_Staff_Normal_Water_01,"NSLOCTEXT(""ItemsTable"", ""71979CEA48CD1D8732331F8D3FCCB9F5"", ""Muddy Staff"")","","","","(RowName="""")","(RowName="""")","False","None","10.000000","30.000000","0","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Water;Item.Weapon.2H","Affix.Damage.Water","Item.Weapon.2H","Weapon_Normal","Normal","(RowName="""")","None","(RowName="""")","Element.Water","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_newbie/w_staff_1h_newbie_t1a_bp.w_staff_1h_newbie_t1a_bp_C",""
Weapon_Global_Staff_Normal_Water_02,"NSLOCTEXT(""ItemsTable"", ""71979CEA48CD1D8732331F8D3FCCB9F5"", ""Muddy Staff"")","","","","(RowName="""")","(RowName="""")","False","None","15.000000","35.000000","0","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Water;Item.Weapon.2H","Affix.Damage.Water","Item.Weapon.2H","Weapon_Normal","Normal","(RowName="""")","None","(RowName="""")","Element.Water","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_fusion/w_staff_1h_fusion_t1a_bp.w_staff_1h_fusion_t1a_bp_C",""
Weapon_Global_Staff_Normal_Water_03,"NSLOCTEXT(""ItemsTable"", ""71979CEA48CD1D8732331F8D3FCCB9F5"", ""Muddy Staff"")","","","","(RowName="""")","(RowName="""")","False","None","20.000000","100.000000","0","8.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Water;Item.Weapon.2H","Affix.Damage.Water","Item.Weapon.2H","Weapon_Normal","Normal","(RowName="""")","None","(RowName="""")","Element.Water","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_slick/w_staff_1h_slick_t1a_bp.w_staff_1h_slick_t1a_bp_C",""
Weapon_Global_Staff_Rare_Electric_01,"NSLOCTEXT(""ItemsTable"", ""402171FE4DC210597F451B911DEC324B"", ""Staff"")","","","","(RowName="""")","(RowName="""")","True","None","1.000000","15.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Electric;Item.Weapon.2H","Affix.Damage.Electric;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Electric","Item.Weapon.2H","Weapon_Electric_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Electric","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_iconic/w_staff_1h_iconic_t2d_bp.w_staff_1h_iconic_t2d_bp_C",""
Weapon_Global_Staff_Rare_Electric_02,"NSLOCTEXT(""ItemsTable"", ""402171FE4DC210597F451B911DEC324B"", ""Staff"")","","","","(RowName="""")","(RowName="""")","True","None","10.000000","25.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Electric;Item.Weapon.2H","Affix.Damage.Electric;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Electric","Item.Weapon.2H","Weapon_Electric_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Electric","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_mercy/w_staff_1h_mercy_t2a_bp.w_staff_1h_mercy_t2a_bp_C",""
Weapon_Global_Staff_Rare_Electric_03,"NSLOCTEXT(""ItemsTable"", ""402171FE4DC210597F451B911DEC324B"", ""Staff"")","","","","(RowName="""")","(RowName="""")","True","None","15.000000","100.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Electric;Item.Weapon.2H","Affix.Damage.Electric;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Electric","Item.Weapon.2H","Weapon_Electric_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Electric","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_iconic/w_staff_1h_iconic_t2b_bp.w_staff_1h_iconic_t2b_bp_C",""
Weapon_Global_Staff_Rare_Fire_01,"NSLOCTEXT(""ItemsTable"", ""30672A3B4C751B450B2C42998B60B983"", ""Incendiary Staff"")","","","","(RowName="""")","(RowName="""")","True","None","1.000000","15.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Fire;Item.Weapon.2H","Affix.Damage.Fire;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Fire","Item.Weapon.2H","Weapon_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Fire","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_iconic/w_staff_1h_iconic_t2d_bp.w_staff_1h_iconic_t2d_bp_C",""
Weapon_Global_Staff_Rare_Fire_02,"NSLOCTEXT(""ItemsTable"", ""30672A3B4C751B450B2C42998B60B983"", ""Incendiary Staff"")","","","","(RowName="""")","(RowName="""")","True","None","10.000000","25.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Fire;Item.Weapon.2H","Affix.Damage.Fire;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Fire","Item.Weapon.2H","Weapon_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Fire","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_laurel/w_staff_1h_laurel_t2a_bp.w_staff_1h_laurel_t2a_bp_C",""
Weapon_Global_Staff_Rare_Fire_03,"NSLOCTEXT(""ItemsTable"", ""30672A3B4C751B450B2C42998B60B983"", ""Incendiary Staff"")","","","","(RowName="""")","(RowName="""")","True","None","15.000000","100.000000","1","60.000000","","False","(RowName="""")","Region.Global;Item.Weapon.Staff;Element.Fire;Item.Weapon.2H","Affix.Damage.Fire;Affix.Damage.Champion;Affix.Damage.Netherim;Affix.NonElemental;Affix.CrowdControl;Affix.Effect.Fire","Item.Weapon.2H","Weapon_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Fire","None","Character.Player","None","Staff","True","True","True","False","False","False","False","False","Fast","False","AddToInventory","None","0","None","/Game/Items/Weapons/w_staff_1h_isolation/w_staff_1h_isolation_t2a_bp.w_staff_1h_isolation_t2a_bp_C",""
